"","Accelerator","Company","Funding roundsize ($)","Round","Funding Date","Crunchbase link","Exited or Dead"
"1","The Brandery","FlightCar","5,600,000","venture","2013-04-16","Details","Exited"
"2","Techstars","piictu","730,000","seed","2011-09-22","Details","Exited"
"3","Y Combinator","OMGPOP","10,100,000","venture","2011-01-06","Details","Exited"
"4","Techstars","CrowdTwist","9,000,000","venture","2014-06-26","Details",""
"5","Techstars","CrowdTwist","6,000,000","venture","2011-09-19","Details",""
"6","Y Combinator","FlightCar","5,600,000","venture","2013-04-16","Details","Exited"
"7","The Brandery","FlightCar","20,718,608","venture","2015-10-02","Details","Exited"
"8","Techstars","piictu","1,000,000","seed","2012-05-01","Details","Exited"
"9","Y Combinator","Keychain Logistics","2,520,000","seed","2013-01-01","Details",""
"10","Y Combinator","FlightCar","13,500,000","venture","2014-09-10","Details","Exited"
"11","The Brandery","FlightCar","13,500,000","venture","2014-09-10","Details","Exited"
"12","Y Combinator","Your Mechanic","24,000,000","venture","2016-03-01","Details",""
"13","Techstars","Poptip","638,000","seed","2012-03-01","Details","Exited"
"14","Y Combinator","FlightCar","20,718,608","venture","2015-10-02","Details","Exited"
"15","Techstars","Poptip","472,000","convertible_note","2012-06-05","Details","Exited"
