"","Investor","Company","Funding roundsize ($)","Round","Funding Date","Crunchbase link","Exited or Dead"
"1","Lightspeed Venture Partners","Companion","1,000,000","seed","2017-06-07","Details",""
"2","University of Michigan","Ash & Anvil","50,000","convertible_note","2016-08-01","Details",""
"3","Start Garden","Roomations","25,000","angel","2014-10-20","Details",""
