"","Investor","Company","Funding roundsize ($)","Round","Funding Date","Crunchbase link","Exited or Dead"
"1","FG Angels","Beneath The Ink","","venture","2014-09-11","Details",""
"2","Marc Bell Ventures","Beneath The Ink","","venture","2014-09-11","Details",""
