"","Investor","Company","Funding roundsize ($)","Round","Funding Date","Crunchbase link","Exited or Dead"
"93","Eleven","Filement","25,000","seed","2012-09-01","Details",""
"94","Eleven","Wonder Swamp","25,000","seed","2013-03-25","Details",""
"95","Eleven","Casetrek","100,000","convertible_note","2015-01-01","Details",""
"96","Eleven","Join The Players","250,000","seed","2015-11-03","Details",""
"97","Marco Houwen","Farmia","42,000","convertible_note","2016-07-01","Details",""
"98","Eleven","Eventyard","25,000","seed","2013-02-01","Details",""
"99","Eleven","Farmia","25,000","seed","2014-02-01","Details",""
"100","Eleven","Vetcloud","35,000","seed","2013-01-01","Details",""
"101","Eleven","Farmhopping","25,000","seed","2013-04-01","Details",""
"102","Eleven","Farmia","50,000","convertible_note","2015-01-01","Details",""
"103","Vassil Terziev","Join The Players","250,000","seed","2015-11-03","Details",""
"104","Daniel Tomov","Join The Players","25,000","seed","2014-04-10","Details",""
"105","Eleven","Casetrek","70,000","seed","2013-10-01","Details",""
"106","Ivaylo Simov","Edgar, the storyteller","35,000","seed","2014-01-06","Details",""
"107","Eleven","Squee","25,000","seed","2013-05-01","Details",""
"108","Techstars","Vetcloud","125,000","seed","2013-09-01","Details",""
"109","Eleven","Share Your Cart","25,000","seed","2013-05-01","Details","Exited"
"110","Eleven","GymRealm","20,000","convertible_note","2014-05-01","Details",""
"111","Eleven","Join The Players","25,000","seed","2014-04-10","Details",""
"112","Eleven","Eventyard","25,000","seed","2012-09-01","Details",""
"113","Valeri Petrov","Join The Players","8,300","angel","2014-07-02","Details",""
"114","Eleven","NumberPicture","25,000","seed","2013-05-01","Details",""
"115","Eleven","Divesquare","25,000","seed","2013-04-01","Details",""
"116","Eleven","MaistorPlus","25,000","seed","2012-09-01","Details",""
"117","Julian Manov","Casetrek","70,000","seed","2013-10-01","Details",""
"118","Eleven","GymRealm","25,000","seed","2013-08-01","Details",""
"119","Eleven","Casetrek","50,000","convertible_note","2014-03-01","Details",""
"120","Dilyan Dimitrov","Join The Players","25,000","seed","2014-04-10","Details",""
