"","Investor","Company","Funding roundsize ($)","Round","Funding Date","Crunchbase link","Exited or Dead"
"48","Startupbootcamp Amsterdam","TeachNgo","15,000","seed","2013-01-02","Details",""
"49","Startupbootcamp","SendCloud","15,000","seed","2014-02-27","Details",""
"50","Startupbootcamp","Skynet Labs","","seed","2012-01-01","Details",""
"51","Startupbootcamp","PassnFly","150,000","seed","2013-10-01","Details",""
"52","Startupbootcamp","Sensus Energy","15,000","seed","2013-11-11","Details",""
"53","Startupbootcamp","ItsPlatonic","15,000","seed","2012-09-03","Details",""
"54","Conor Stanley","BalconyTV","100,000","seed","2008-01-01","Details","Exited"
"55","Enterprise Ireland","Skynet Labs","283,000","seed","2012-12-01","Details",""
"56","Slamdunk Capital","AutoUncle","200,000","seed","2014-05-05","Details",""
"57","Startupbootcamp Amsterdam","Iristrace","15,000","seed","2014-02-27","Details",""
"58","Hampus Jakobsson","High-Mobility","1,000,000","seed","2016-03-16","Details",""
"59","Startupbootcamp","Hiveoo","15,000","seed","2013-09-02","Details",""
"60","Startupbootcamp","AutoUncle","15,000","seed","2010-09-06","Details",""
"61","Startupbootcamp","Undagrid","15,000","seed","2015-02-27","Details",""
"62","Startupbootcamp","Magma","15,000","seed","2010-09-06","Details","Exited"
"63","Startupbootcamp","Giaura","15,000","seed","2014-02-27","Details",""
"64","Startupbootcamp Amsterdam","Leapfunder","15,000","seed","2014-02-27","Details",""
"65","Ana Vilas","Iristrace","320,000","convertible_note","2016-02-20","Details",""
"66","SOSV","Skynet Labs","324,000","seed","2013-12-01","Details",""
"67","Startupbootcamp","EasySize","15,000","seed","2013-08-02","Details",""
"68","Fabian von Kuenheim","High-Mobility","1,000,000","seed","2016-03-16","Details",""
"69","Commercialisation Australia","LiquidState","785,000","angel","2013-08-13","Details",""
"70","Startupbootcamp","StopanGo","15,000","seed","2013-09-02","Details","Dead"
"71","SOSV","MavenHut","562,000","venture","2012-11-07","Details",""
"72","MENA Venture Investments","Supermama","","undisclosed","2012-08-01","Details",""
"73","Polaris Partners","BalconyTV","750,000","venture","2012-07-27","Details","Exited"
"74","Startupbootcamp","BalconyTV","15,000","seed","2011-09-05","Details","Exited"
"75","Startupbootcamp","Claimsync","15,000","seed","2013-02-26","Details","Exited"
"76","Startupbootcamp Amsterdam","Kinems","15,000","seed","2013-01-02","Details",""
"77","Startupbootcamp","Supermama","15,000","seed","2011-09-05","Details",""
"78","SOSV","Skynet Labs","283,000","seed","2012-12-01","Details",""
"79","DN Capital","Brisk.oi","1,200,000","seed","2013-06-04","Details","Dead"
"80","Tim Jackson","Streetvite","370,000","seed","2014-04-23","Details",""
"81","Kreait","Flux","60,000","angel","2014-04-01","Details",""
"82","Startupbootcamp","Adfaces","15,000","seed","2012-02-26","Details",""
"83","Startupbootcamp Amsterdam","ProctorExam","15,000","seed","2014-02-27","Details",""
"84","Startupbootcamp","Raidarrr","15,000","seed","2012-09-03","Details","Dead"
"85","CDTI","Linkovery","430,000","debt_financing","2011-10-01","Details",""
"86","Promus Ventures","BabyWatch","4,500,000","venture","2014-06-01","Details",""
"87","Startupbootcamp","Roozz","15,000","seed","2010-09-06","Details","Dead"
"88","Startupbootcamp","Undagrid","15,000","seed","2014-02-27","Details",""
"89","Jan-Maarten Mulder","Avuba","","angel","2015-02-05","Details",""
"90","Patria Mobile","AVUXI","12,000","debt_financing","2013-09-15","Details",""
"91","ENISA","Linkovery","50,000","debt_financing","2011-01-01","Details",""
"92","Chang Ng","SocialExpress","250,000","seed","2013-03-27","Details","Exited"
"93","CrunchFund","BabyWatch","4,500,000","venture","2014-06-01","Details",""
"94","Startupbootcamp","MavenHut","15,000","seed","2012-02-26","Details",""
"95","Startupbootcamp","PlayerDuel","15,000","seed","2011-09-05","Details","Dead"
"96","Startupbootcamp","Avuba","15,000","seed","2013-08-05","Details",""
"97","Startupbootcamp","Wagaduu!","15,000","seed","2015-02-27","Details","Dead"
"98","Startupbootcamp","Reccy","15,000","seed","2013-08-05","Details",""
"99","Startupbootcamp","SendCloud","665,000","seed","2015-01-21","Details",""
"100","Mercury Boy ltd","Skynet Labs","40,000","seed","2012-06-01","Details",""
"101","Startupbootcamp","Linkovery","15,000","seed","2012-07-01","Details",""
"102","Microsoft Accelerator - Tel Aviv","Pixtr","","seed","2013-04-24","Details",""
"103","Faraday Venture Partners","Signaturit","2,800,000","venture","2017-06-15","Details",""
"104","Imprimatur Capital","RentMama","50,000","debt_financing","2013-11-14","Details",""
"105","ESADE BAN","Signaturit","600,000","seed","2015-04-15","Details",""
"106","Startupbootcamp Smart Transportation & Energy Berlin","AVUXI","15,000","seed","2013-08-05","Details",""
"107","IP Group Plc","RentMama","21,250","seed","2011-10-11","Details",""
"108","Startupbootcamp","foodzai","15,000","seed","2013-08-05","Details",""
"109","Seedrs","Swogo","315,000","seed","2013-10-01","Details",""
"110","Seedrs","Swogo","17,500","seed","2012-08-02","Details",""
"111","Wayra","AVUXI","15,000","seed","2013-08-05","Details",""
"112","Startupbootcamp","ChatLingual","15,000","seed","2013-08-05","Details",""
"113","Seedrs","Swogo","92,961","seed","2014-06-06","Details",""
"114","BStartup","Signaturit","600,000","seed","2015-04-15","Details",""
"115","Seedrs","Swogo","60,015","seed","2013-02-21","Details",""
"116","Startupbootcamp","Geosophic","15,000","seed","2012-04-04","Details",""
"117","Nero Ventures","Signaturit","2,800,000","venture","2017-06-15","Details",""
"118","Startup Bootcamp Copenhagen","RentMama","15,000","seed","2010-07-09","Details",""
"119","Startupbootcamp","Clever Miles","15,000","seed","2012-02-26","Details",""
"120","Startupbootcamp","Viewsy","15,000","seed","2012-04-04","Details",""
"121","Startupbootcamp","Swogo","15,000","seed","2013-01-02","Details",""
"122","Hotspur Capital","RentMama","21,250","seed","2011-10-11","Details",""
"123","Banco Sabadell","Signaturit","2,800,000","venture","2017-06-15","Details",""
"124","Northstar Ventures","RentMama","21,250","seed","2011-10-11","Details",""
"125","Startupbootcamp","Signaturit","15,000","seed","2014-03-07","Details",""
"126","Startupbootcamp Amsterdam","Viewsy","15,000","seed","2012-04-04","Details",""
"127","Seedrs","Swogo","70,010","seed","2013-06-17","Details",""
"128","Kima Ventures","Viewsy","500,000","seed","2014-01-31","Details",""
"129","Startupbootcamp","Pixtr","15,000","seed","2013-01-27","Details",""
"130","Startupbootcamp Amsterdam","Signaturit","15,000","seed","2014-03-07","Details",""
"131","Startupbootcamp","RentMama","15,000","seed","2010-07-09","Details",""
"132","Startupbootcamp Amsterdam","Swogo","15,000","seed","2013-01-02","Details",""
"133","Startupbootcamp","Pombai","15,000","seed","2012-02-26","Details","Dead"
"134","IBB Beteiligungsgesellschaft","High-Mobility","1,000,000","seed","2016-03-16","Details",""
"135","Plug and Play Spain","Iristrace","320,000","convertible_note","2016-02-20","Details",""
"136","Microsoft Ventures","Pixtr","","venture","2015-03-15","Details",""
"137","Startupbootcamp","AquAszero","15,000","seed","2013-11-11","Details",""
"138","Startupbootcamp","Iristrace","15,000","seed","2014-02-27","Details",""
"139","Startupbootcamp Amsterdam","TapTrack","15,000","seed","2013-10-14","Details",""
"140","Startupbootcamp","Signaturit","600,000","seed","2015-04-15","Details",""
"141","Seedrs","Swogo","76,500","seed","2013-08-05","Details",""
"142","Startupbootcamp","Kinems","15,000","seed","2013-01-02","Details",""
"143","Startup Bootcamp Copenhagen","Kiggit","15,000","seed","2013-08-02","Details",""
"144","Pay Pal","7write","250,000","seed","2013-06-25","Details",""
"145","Startupbootcamp Amsterdam","Twoodo","15,000","seed","2013-01-02","Details",""
"146","Erwin van der Veen","Localsensor","100,000","angel","2012-06-01","Details",""
"147","Startupbootcamp","buzzoek","200,000","seed","2013-10-14","Details",""
"148","Prototron","High-Mobility","7,000","seed","2012-12-16","Details",""
"149","Startup Bootcamp Copenhagen","EasySize","15,000","seed","2013-08-02","Details",""
"150","Edge","Kinems","170,000","seed","2015-12-11","Details",""
"151","Startupbootcamp","Sense of Skin","15,000","seed","2013-02-26","Details","Dead"
"152","Startupbootcamp","Spockly","15,000","seed","2010-09-06","Details","Dead"
"153","Startupbootcamp","frestyl","15,000","seed","2012-09-03","Details","Dead"
"154","Briban Invest","TrialBee","5,000,000","venture","2015-03-20","Details",""
"155","Seed Capital Fund","Roozz","500,000","seed","2011-11-01","Details","Dead"
"156","Playbossa Ventures SL (Grupo Matutes)","Iristrace","320,000","convertible_note","2016-02-20","Details",""
"157","Startupbootcamp","Localsensor","17,000","seed","2012-04-04","Details",""
"158","Techinvest","LayerGloss","500,000","angel","2010-04-23","Details",""
"159","Startupbootcamp","ProctorExam","15,000","seed","2014-02-27","Details",""
"160","Sacha Fuentes","Iristrace","320,000","convertible_note","2016-02-20","Details",""
"161","Lucas Brentjens","SocialExpress","250,000","seed","2013-03-27","Details","Exited"
"162","Startupbootcamp Amsterdam","iLost","15,000","seed","2013-04-02","Details",""
"163","Startupbootcamp","Timpik","15,000","seed","2011-05-22","Details",""
"164","Startupbootcamp","SocialExpress","15,000","seed","2012-04-04","Details","Exited"
"165","Startupbootcamp","Funifi","15,000","angel","2013-09-02","Details",""
"166","Startupbootcamp","Twoodo","15,000","seed","2013-01-02","Details",""
"167","Startupbootcamp","Videostir","15,000","seed","2013-01-27","Details",""
"168","Cortado","Flux","60,000","angel","2014-04-01","Details",""
"169","Startupbootcamp","Wallept","15,000","seed","2013-09-02","Details",""
"170","Startupbootcamp","VideoAvatars","15,000","seed","2011-09-05","Details","Dead"
"171","Startupbootcamp","LiquidState","15,000","seed","2012-09-03","Details",""
"172","Startupbootcamp Israël","12mass","15,000","seed","2013-12-10","Details",""
"173","Startupbootcamp","NotesFirst","15,000","seed","2012-02-26","Details",""
"174","ProSiebenSat.1 Accelerator","TripRebel","700,000","equity_crowdfunding","2016-02-10","Details",""
"175","FASHION CAPITAL PARTNERS","EasySize","","angel","2015-01-01","Details",""
"176","Javest Investment Fund","LayerGloss","500,000","angel","2010-04-23","Details",""
"177","Ali Alghanim","High-Mobility","1,000,000","seed","2016-03-16","Details",""
"178","Startupbootcamp","GiftMe","15,000","seed","2012-07-01","Details","Dead"
"179","Startupbootcamp Smart Transportation & Energy Berlin","Capsule.fm","15,000","seed","2012-08-03","Details",""
"180","Neon Adventures","Avuba","","angel","2015-02-05","Details",""
"181","Startupbootcamp","Flux","15,000","seed","2013-08-05","Details",""
"182","CE Tech Invest","ItsPlatonic","192,150","angel","2012-11-14","Details",""
"183","Peter Davison","7write","250,000","seed","2013-06-25","Details",""
"184","Klaus Nyengaard","EasySize","","angel","2015-01-01","Details",""
"185","Startupbootcamp","YES.TAP","20,000","seed","2013-10-14","Details",""
"186","Startupbootcamp","BabyWatch","15,000","seed","2013-08-05","Details",""
"187","Startupbootcamp","TapTrack","15,000","seed","2013-10-14","Details",""
"188","Startupbootcamp","Watcher Enterprises","20,000","seed","2013-10-14","Details",""
"189","Startupbootcamp","Kinems","20,000","seed","2013-04-13","Details",""
"190","Ignacio Soto","Iristrace","320,000","convertible_note","2016-02-20","Details",""
"191","Startupbootcamp Amsterdam","SendCloud","15,000","seed","2014-02-27","Details",""
"192","Marek Fodor","Iristrace","320,000","convertible_note","2016-02-20","Details",""
"193","UpWest Labs","PlayerDuel","","undisclosed","2012-06-13","Details","Dead"
"194","EuropeanPioneers","AVUXI","200,000","grant","2014-12-15","Details",""
"195","Startupbootcamp Amsterdam","TripRebel","15,000","seed","2014-02-27","Details",""
"196","Startupbootcamp","Spirala","15,000","seed","2013-12-10","Details",""
"197","Startupbootcamp","AliveShoes","1,000,000","seed","2013-06-26","Details",""
"198","Startupbootcamp Amsterdam","Formtaste Innovations","15,000","seed","2014-02-27","Details",""
"199","Startupbootcamp Israël","Brand Gauge","15,000","seed","2013-12-10","Details",""
"200","Startupbootcamp","BeeStar","20,000","seed","2013-10-14","Details",""
"201","Startupbootcamp","Evinance","15,000","seed","2013-02-26","Details",""
"202","Startup Bootcamp Copenhagen","AutoUncle","15,000","seed","2010-09-06","Details",""
"203","EC1 Capital Ltd","Streetvite","370,000","seed","2014-04-23","Details",""
"204","Juan Margenat","Iristrace","320,000","convertible_note","2016-02-20","Details",""
"205","Startupbootcamp","EasyProve","15,000","seed","2012-02-26","Details",""
"206","Startupbootcamp","Kiggit","100,000","angel","2013-12-01","Details",""
"207","Startupbootcamp","Proxible","15,000","seed","2013-11-11","Details",""
"208","Startupbootcamp","Streetvite","15,000","seed","2012-09-03","Details",""
"209","Startupbootcamp","AVUXI","15,000","seed","2013-08-05","Details",""
"210","Startupbootcamp Amsterdam","AliveShoes","15,000","seed","2013-01-02","Details",""
"211","Startupbootcamp","Billingstreet","15,000","seed","2012-06-01","Details",""
"212","Startupbootcamp","goAct","15,000","seed","2013-02-26","Details",""
"213","Creandum","Brisk.oi","1,200,000","seed","2013-06-04","Details","Dead"
"214","Balderton Capital","Archify","","seed","2012-05-03","Details","Dead"
"215","Wayra","AVUXI","40,000","convertible_note","2014-06-12","Details",""
"216","Lerer Ventures","BalconyTV","750,000","venture","2012-07-27","Details","Exited"
"217","Startupbootcamp","Timpik","15,000","seed","2012-07-01","Details",""
"218","Startupbootcamp","iLost","15,000","seed","2013-04-02","Details",""
"219","iMinds","TagTagCity","215,000","venture","2013-12-01","Details",""
"220","Startupbootcamp","AliveShoes","15,000","seed","2013-01-02","Details",""
"221","Bbooster Ventures","Iristrace","100,000","convertible_note","2016-04-22","Details",""
"222","Startupbootcamp","Formtaste Innovations","15,000","seed","2014-02-27","Details",""
"223","Ana and Nuria Martinez","Iristrace","320,000","convertible_note","2016-02-20","Details",""
"224","Startupbootcamp","Poikos","15,000","seed","2012-04-04","Details",""
"225","Cherubic Ventures","BabyWatch","4,500,000","venture","2014-06-01","Details",""
"226","Lánzame Capital SL","Iristrace","320,000","convertible_note","2016-02-20","Details",""
"227","Startupbootcamp","Opara","15,000","seed","2012-02-26","Details",""
"228","André Kingham","Iristrace","50,000","seed","2015-06-23","Details",""
"229","Kristof Vereenooghe","SocialExpress","250,000","seed","2013-03-27","Details","Exited"
"230","SanomaVentures","SendCloud","665,000","seed","2015-01-21","Details",""
"231","Startupbootcamp Israël","Spirala","15,000","seed","2013-12-10","Details",""
"232","Greycroft Partners","BalconyTV","750,000","venture","2012-07-27","Details","Exited"
"233","Startupbootcamp","TrialBee","15,000","seed","2011-09-05","Details",""
"234","TIIN Capital","SendCloud","2,000,000","venture","2016-02-24","Details",""
"235","Startupbootcamp","TagTagCity","15,000","seed","2013-10-14","Details",""
"236","Startupbootcamp","Groupstre.am","15,000","seed","2011-09-05","Details","Dead"
"237","TheTime","Videostir","777,000","seed","2014-07-01","Details",""
"238","Paul Burmester","Streetvite","370,000","seed","2014-04-23","Details",""
"239","Startupbootcamp","MobyPark","20,000","seed","2013-10-14","Details",""
"240","Bicro","Myrio","180,000","seed","2013-01-01","Details",""
"241","Clover Venture","Flux","60,000","angel","2014-04-01","Details",""
"242","Seed Capital","Roozz","5,000,000","seed","2012-09-18","Details","Dead"
"243","Startupbootcamp","WebCrumbz","15,000","seed","2010-09-06","Details",""
"244","Startupbootcamp","TripRebel","700,000","seed","2015-03-29","Details",""
"245","Startupbootcamp","High-Mobility","15,000","seed","2013-08-05","Details",""
"246","Startupbootcamp","TripRebel","15,000","seed","2014-02-27","Details",""
"247","Startupbootcamp","Tribzi","15,000","seed","2013-01-27","Details","Dead"
"248","Startupbootcamp","Briefix","15,000","seed","2011-09-05","Details","Dead"
"249","Kasper Grundtvig Knokgaard","Funifi","325,000","angel","2014-04-30","Details",""
"250","Meltwater Foundation (MEST)","Claimsync","100,000","seed","2011-11-11","Details","Exited"
