"","Investor","Company","Funding roundsize ($)","Round","Funding Date","Crunchbase link","Exited or Dead"
"1","JOLT","Hypejar","30,000","seed","2013-02-01","Details",""
"2","Golden Triangle Angelnet","Greengage Mobile","1,000,000","seed","2013-10-30","Details",""
"3","RBC Generator Fund","Greengage Mobile","1,000,000","seed","2013-10-30","Details",""
"4","Chinaccelerator","eProf","","seed","2011-08-15","Details",""
