"","Investor","Company","Funding roundsize ($)","Round","Funding Date","Crunchbase link","Exited or Dead"
"1","Africa Angels Network","Wabona","","seed","2013-01-01","Details",""
"2","Denis Fayolle","Adrenaline Hunter","600,000","seed","2016-05-19","Details",""
"3","Mark Allewell","Zabacab","","seed","2013-01-01","Details",""
"4","88mph.ac","Peach Payments","50,000","seed","2013-02-01","Details",""
