"","Investor","Company","Funding roundsize ($)","Round","Funding Date","Crunchbase link","Exited or Dead"
"1","Startupbootcamp","Liater","15,000","seed","2015-10-05","Details",""
"2","Odyssey Venture Partners","Sensorflare","","venture","2014-06-01","Details",""
"3","Startupbootcamp E-Commerce Amsterdam","Liater","15,000","seed","2015-10-05","Details",""
