"","Accelerator","Company","Funding roundsize ($)","Round","Funding Date","Crunchbase link","Exited or Dead"
"1","The Alchemist Accelerator","PathDrugomics","28,000","seed","2013-07-10","Details",""
"2","The Alchemist Accelerator","Seva Coffee","28,000","seed","2012-11-01","Details",""
"3","The Alchemist Accelerator","BrightFunnel","28,000","seed","2013-02-01","Details",""
"4","The Alchemist Accelerator","Groove","28,000","seed","2014-02-10","Details",""
"5","The Alchemist Accelerator","Airpost","280,000","seed","2013-02-01","Details","Exited"
"6","The Alchemist Accelerator","IoT Technologies","28,000","seed","2013-02-01","Details",""
"7","Techstars","Airpost","280,000","seed","2013-02-01","Details","Exited"
"8","Global Insurance Accelerator","Tyche","28,000","seed","2014-02-19","Details",""
"9","The Alchemist Accelerator","Cambrian Genomics","0","seed","2012-07-01","Details","Dead"
"10","The Alchemist Accelerator","OneMob","28,000","seed","2014-02-19","Details",""
"11","The Alchemist Accelerator","Scoro","1,900,000","seed","2016-08-23","Details",""
"12","The Alchemist Accelerator","SocialPandas","1,500,000","seed","2012-08-15","Details","Dead"
"13","The Alchemist Accelerator","Pubinno","60,000","convertible_note","2016-05-25","Details",""
"14","The Alchemist Accelerator","Domos Labs","28,000","seed","2013-11-10","Details",""
"15","500startups","Tallyfy","600,000","seed","2017-03-08","Details",""
"16","The Alchemist Accelerator","WeLink","","seed","2016-04-01","Details",""
"17","Y Combinator","Pomello","36,000","seed","2015-11-01","Details",""
"18","The Alchemist Accelerator","Upshot","28,000","seed","2013-07-10","Details","Exited"
"19","The Alchemist Accelerator","Uniquid","225,000","angel","2016-07-01","Details",""
"20","The Alchemist Accelerator","Assemblage","28,000","seed","2013-07-11","Details","Exited"
"21","The Alchemist Accelerator","ConnectBright","28,000","seed","2012-07-01","Details","Dead"
"22","The Alchemist Accelerator","Tyche","28,000","seed","2014-02-19","Details",""
"23","The Alchemist Accelerator","Mobile Enerlytics","60,000","seed","2016-01-01","Details",""
"24","The Alchemist Accelerator","sense.ly","28,000","seed","2013-07-10","Details",""
"25","The Alchemist Accelerator","Rigetti Quantum Computing","2,500,000","seed","2014-04-15","Details",""
"26","The Alchemist Accelerator","NeoReach","300,000","seed","2014-01-09","Details",""
"27","The Alchemist Accelerator","MXD3D","45,000","seed","2013-01-01","Details",""
"28","The Alchemist Accelerator","Tylr Mobile","1,500,000","seed","2013-11-04","Details","Dead"
"29","The Alchemist Accelerator","wise.io","28,000","seed","2012-11-01","Details","Exited"
