"","Accelerator","Company","Funding roundsize ($)","Round","Funding Date","Crunchbase link","Exited or Dead"
"1","Capital Innovators","FoodEssentials","","convertible_note","2015-08-28","Details",""
"2","Techstars","Take Comics","319,500","debt_financing","2012-11-01","Details","Exited"
"3","Techstars","Experiment Engine","1,000,000","seed","2014-11-25","Details","Exited"
"4","Techstars","Take Comics","3,800,000","venture","2011-01-25","Details","Exited"
"5","DreamIT Ventures","TrendKite","3,200,000","venture","2014-06-06","Details",""
"6","Techstars","Take Comics","1,200,000","venture","2010-01-04","Details","Exited"
"7","SURGE","Meshify","1,300,000","debt_financing","2016-06-29","Details","Exited"
"8","Capital Innovators","FoodEssentials","2,170,000","venture","2014-12-22","Details",""
"9","DreamIT Ventures","TrendKite","10,700,000","venture","2015-10-29","Details",""
"10","DreamIT Ventures","TrendKite","4,417,202","venture","2015-02-26","Details",""
"11","Techstars","Filament Labs","55,000","debt_financing","2014-01-29","Details","Exited"
"12","DreamIT Ventures","TrendKite","1,000,000","venture","2014-09-23","Details",""
"13","DreamIT Ventures","TrendKite","16,300,000","venture","2016-11-04","Details",""
"14","Techstars","Filament Labs","1,000,000","seed","2014-05-22","Details","Exited"
"15","The Brandery","Strap","1,200,000","seed","2014-12-02","Details",""
"16","Techstars","LISNR","3,500,000","venture","2014-06-27","Details",""
"17","The Brandery","Donde","1,000,000","seed","2014-02-05","Details","Exited"
"18","Capital Innovators","FoodEssentials","1,527,921","venture","2014-10-14","Details",""
"19","AlphaLab","Black Locus","2,500,000","venture","2011-07-01","Details","Exited"
"20","Techstars","Take Comics","1,300,000","venture","2013-09-04","Details","Exited"
"21","Techstars","Filament Labs","100,000","debt_financing","2013-12-10","Details","Exited"
