"","Accelerator","Company","Funding roundsize ($)","Round","Funding Date","Crunchbase link","Exited or Dead"
"1","AngelPad","Postmates","750,000","angel","2011-05-01","Details",""
"2","AngelPad","Iterable","1,200,000","seed","2015-02-09","Details",""
"3","AngelPad","ValetAnywhere","1,350,000","seed","2015-02-04","Details","Dead"
"4","AngelPad","Vungle","2,000,000","seed","2012-05-02","Details",""
"5","AngelPad","iDoneThis","380,000","seed","2011-12-01","Details",""
"6","AngelPad","Pogoseat","750,000","seed","2013-09-01","Details",""
"7","AngelPad","8","500,000","seed","2016-08-07","Details",""
"8","AngelPad","LoftSmart","370,000","angel","2016-04-01","Details",""
"9","AngelPad","Allay","3,400,000","seed","2015-10-22","Details",""
"10","AngelPad","RolePoint","5,000,000","seed","2013-01-01","Details",""
"11","AngelPad","GradSavers","","seed","2014-04-15","Details","Exited"
"12","Y Combinator","Arthena","1,200,000","seed","2014-07-11","Details",""
"13","AngelPad","Buffer","400,000","angel","2011-12-20","Details",""
