"","Accelerator","Company","Funding roundsize ($)","Round","Funding Date","Crunchbase link","Exited or Dead"
"1","Upwest Labs","Drippler","4,500,000","venture","2015-06-29","Details",""
"2","NFX","Storyhunter","4,200,000","seed","2017-03-29","Details",""
"3","NFX","Finrise","100,000","seed","2016-02-25","Details",""
"4","NFX","kwik","120,000","seed","2015-12-01","Details",""
"5","NFX","Outdoorsy","120,000","seed","2015-12-01","Details",""
"6","NFX","Missionmark","1,500,000","seed","2016-09-08","Details",""
"7","NFX","Unlimited Reality","400,000","seed","2017-01-01","Details",""
"8","Upwest Labs","Drippler","1,600,000","venture","2014-05-02","Details",""
"9","NFX","Blueberry","375,000","seed","2015-12-01","Details",""
"10","Upwest Labs","Backand","1,250,000","venture","2014-04-22","Details",""
