"","Accelerator","Company","Funding roundsize ($)","Round","Funding Date","Crunchbase link","Exited or Dead"
"1","500startups","binpress","1,000,000","seed","2013-09-30","Details","Exited"
"2","Boost VC","Mirror","8,800,000","venture","2015-06-03","Details",""
"3","Y Combinator","Airware","12,200,000","venture","2013-05-15","Details",""
"4","Y Combinator","Bellabeat","4,500,000","seed","2014-05-23","Details",""
"5","Y Combinator","TerrAvion","10,000,000","venture","2017-02-06","Details",""
"6","Startupbootcamp","BabyWatch","4,500,000","venture","2014-06-01","Details",""
"7","Techstars","StatMuse","10,000,000","venture","2015-01-27","Details",""
"8","Y Combinator","Airware","3,000,000","seed","2013-03-31","Details",""
"9","Y Combinator","Deako","3,500,000","venture","2016-06-30","Details",""
"10","Techstars","Embarke","1,250,000","seed","2013-10-14","Details","Exited"
"11","Y Combinator","Prizeo","2,500,000","seed","2013-06-06","Details",""
"12","Boost VC","Mirror","4,000,000","venture","2014-05-07","Details",""
"13","Y Combinator","Your Mechanic","24,000,000","venture","2016-03-01","Details",""
