"","Accelerator","Company","Funding roundsize ($)","Round","Funding Date","Crunchbase link","Exited or Dead"
"1","Y Combinator","CardPool","","seed","2010-01-01","Details","Exited"
"2","500startups","955dreams","7,200,000","venture","2013-10-23","Details",""
"3","Y Combinator","Mertado","2,300,000","venture","2011-09-14","Details","Exited"
"4","Y Combinator","Neptune.io","1,000,000","seed","2014-11-11","Details",""
"5","Y Combinator","Eligible","","seed","2015-01-14","Details",""
"6","Y Combinator","RealCrowd","1,600,000","seed","2014-03-26","Details",""
"7","Y Combinator","Meetings.io","200,000","seed","2010-03-06","Details","Exited"
"8","Y Combinator","Movity","1,300,000","venture","2010-09-18","Details","Exited"
"9","Y Combinator","FutureAdvisor","1,000,000","seed","2010-01-01","Details","Exited"
"10","Y Combinator","Rescale","","seed","2012-04-01","Details",""
"11","Y Combinator","Meetings.io","1,600,000","seed","2011-07-10","Details","Exited"
