"","Accelerator","Company","Funding roundsize ($)","Round","Funding Date","Crunchbase link","Exited or Dead"
"1","Y Combinator","Cloudant","","undisclosed","2013-02-06","Details","Exited"
"2","The Brandery","Bitcasa","7,000,000","venture","2012-06-20","Details","Dead"
"3","500startups","Cinemacraft","775,000","seed","2014-02-26","Details",""
"4","Imagine K12","Learnsprout","4,200,000","venture","2014-05-13","Details","Exited"
"5","500startups","Cinemacraft","3,900,000","venture","2015-02-09","Details",""
"6","Media Camp","Cinemacraft","775,000","seed","2014-02-26","Details",""
"7","Media Camp","Cinemacraft","600,000","venture","2016-03-01","Details",""
"8","Media Camp","Cinemacraft","775,000","seed","2014-02-26","Details",""
"9","500startups","Cinemacraft","600,000","venture","2016-03-01","Details",""
"10","500startups","Cinemacraft","600,000","venture","2016-03-01","Details",""
"11","Media Camp","Cinemacraft","3,900,000","venture","2015-02-09","Details",""
"12","Media Camp","Cinemacraft","600,000","venture","2016-03-01","Details",""
"13","Code for America Accelerator","LearnSprout","4,200,000","venture","2014-05-13","Details","Exited"
"14","Y Combinator","Cloudant","12,000,000","venture","2013-05-14","Details","Exited"
"15","500startups","Cinemacraft","775,000","seed","2014-02-26","Details",""
