"","Accelerator","Company","Funding roundsize ($)","Round","Funding Date","Crunchbase link","Exited or Dead"
"1","Y Combinator","DoorDash","40,000,000","venture","2015-03-26","Details",""
"2","Y Combinator","Magic","12,000,000","venture","2015-03-26","Details",""
"3","Y Combinator","Bump","3,400,000","venture","2009-10-24","Details","Exited"
"4","Y Combinator","Loopt","5,000,000","venture","2005-11-23","Details","Exited"
"5","Y Combinator","FutureAdvisor","5,000,000","venture","2012-08-22","Details","Exited"
"6","Y Combinator","PlanGrid","40,000,000","venture","2015-11-18","Details",""
"7","Y Combinator","Mixpanel","1,250,000","seed","2011-05-27","Details",""
"8","Y Combinator","AirBnb","475,000,000","venture","2014-04-16","Details",""
"9","Y Combinator","AirBnb","600,000","seed","2009-04-01","Details",""
"10","Y Combinator","Instacart","44,000,000","venture","2014-06-16","Details",""
"11","Y Combinator","Stripe","70,000,000","venture","2014-12-02","Details",""
"12","Y Combinator","DoorDash","17,300,000","venture","2014-05-22","Details",""
"13","Y Combinator","DailyBooth","1,000,000","angel","2009-10-19","Details","Exited"
"14","HAXLR8R","Makeblock","6,000,000","venture","2014-12-31","Details",""
"15","Y Combinator","Dropbox","6,000,000","venture","2008-11-24","Details",""
"16","Techstars","Zipline","25,000,000","venture","2016-11-09","Details",""
"17","Y Combinator","Clever","10,300,000","venture","2014-03-25","Details",""
"18","Y Combinator","Comprehend Systems","8,496,000","venture","2013-07-11","Details",""
"19","Y Combinator","Remix","2,000,000","seed","2014-12-01","Details",""
"20","Y Combinator","Stripe","2,000,000","seed","2011-03-28","Details",""
"21","Y Combinator","DailyBooth","6,000,000","venture","2011-03-08","Details","Exited"
"22","Y Combinator","Instacart","400,000,000","venture","2017-03-07","Details",""
"23","Y Combinator","Songkick","10,000,000","venture","2012-03-08","Details","Exited"
"24","Y Combinator","AirBnb","200,000,000","venture","2013-10-28","Details",""
"25","Y Combinator","AirBnb","112,000,000","venture","2011-07-25","Details",""
"26","Y Combinator","Stripe","80,000,000","venture","2014-01-22","Details",""
"27","Y Combinator","Clustrix","16,500,000","venture","2013-05-06","Details",""
"28","Y Combinator","Clustrix","6,750,000","venture","2012-07-05","Details",""
"29","Y Combinator","Clustrix","10,000,000","venture","2013-08-19","Details",""
"30","Y Combinator","Stripe","18,000,000","venture","2012-02-09","Details",""
"31","Y Combinator","AirBnb","1,500,000,000","venture","2015-06-28","Details",""
"32","Y Combinator","CoreOS","","seed","2013-10-09","Details",""
"33","Y Combinator","Instacart","220,000,000","venture","2015-01-13","Details",""
"34","Y Combinator","Clever","30,000,000","venture","2014-12-16","Details",""
"35","Amplify.LA","Clutter","9,000,000","venture","2015-10-22","Details",""
"36","Y Combinator","Stripe","100,000,000","venture","2015-07-31","Details",""
"37","Y Combinator","Clara Labs","7,000,000","venture","2017-07-19","Details",""
"38","Y Combinator","Stripe","150,000,000","venture","2016-11-25","Details",""
"39","DreamIT Ventures","Meerkat","52,000,000","venture","2016-12-09","Details",""
"40","Y Combinator","Comprehend Systems","21,000,000","venture","2014-08-18","Details",""
"41","Amplify.LA","Clutter","20,000,000","venture","2016-04-07","Details",""
"42","Y Combinator","Weebly","35,000,000","venture","2014-04-22","Details",""
"43","Y Combinator","Comprehend Systems","15,000,000","venture","2017-02-06","Details",""
"44","Y Combinator","Songkick","19,200,000","venture","2015-06-04","Details","Exited"
"45","Y Combinator","Benchling","7,000,000","venture","2016-10-03","Details",""
"46","Y Combinator","Weebly","","venture","2011-03-01","Details",""
"47","Y Combinator","Dropbox","250,000,000","venture","2011-10-18","Details",""
"48","Y Combinator","Stripe","20,000,000","venture","2012-07-09","Details",""
"49","Y Combinator","Remix","10,000,000","venture","2017-05-09","Details",""
"50","Techstars","Keen.io","11,300,000","venture","2014-07-01","Details",""
"51","Amplify.LA","Clutter","64,000,000","venture","2017-06-13","Details",""
"52","Y Combinator","DoorDash","127,000,000","venture","2016-03-22","Details",""
"53","Y Combinator","Cue","4,000,000","venture","2011-02-01","Details","Exited"
"54","Y Combinator","FutureAdvisor","15,500,000","venture","2014-05-21","Details","Exited"
"55","Y Combinator","Humble Bundle","4,480,000","venture","2011-04-21","Details",""
"56","Y Combinator","ClearTax","2,000,000","seed","2016-05-25","Details",""
"57","Y Combinator","CoreOS","8,000,000","venture","2014-06-30","Details",""
"58","Y Combinator","Clustrix","12,000,000","venture","2010-12-15","Details",""
"59","Techstars","Zipline","19,000,000","venture","2016-10-31","Details",""
"60","Techstars","Zipline","5,000,000","venture","2012-10-16","Details",""
"61","Y Combinator","Instacart","8,500,000","venture","2013-04-04","Details",""
"62","Y Combinator","Dropbox","1,200,000","seed","2007-09-04","Details",""
"63","Y Combinator","AirBnb","7,200,000","venture","2010-11-10","Details",""
"64","Y Combinator","Loopt","12,000,000","venture","2007-07-23","Details","Exited"
"65","Y Combinator","PlanGrid","18,000,000","venture","2015-05-13","Details",""
"66","Y Combinator","Shopular","6,400,000","venture","2013-09-26","Details","Exited"
"67","Y Combinator","Bump","16,500,000","venture","2011-01-10","Details","Exited"
"68","500startups","LawnGuru","1,000,000","seed","2016-07-25","Details",""
"69","DreamIT Ventures","MindSnacks","6,500,000","venture","2012-08-02","Details",""
"70","Y Combinator","Tutorspree","1,000,000","seed","2011-12-20","Details","Exited"
