"","Accelerator","Company","Funding roundsize ($)","Round","Funding Date","Crunchbase link","Exited or Dead"
"1","Techstars","Fashion Project","","seed","2012-08-23","Details",""
"2","Techstars","CheckIO","750,000","seed","2014-01-10","Details",""
"3","Techstars","Zagster","1,100,000","seed","2012-10-18","Details",""
"4","Techstars","Synack","","angel","2013-02-25","Details",""
"5","Techstars","Fancred","1,500,000","seed","2013-10-16","Details",""
"6","Techstars","Change Collective","1,400,000","seed","2014-01-21","Details",""
"7","Techstars","Careport Health","","seed","2012-08-23","Details","Exited"
"8","Techstars","Fashion Project","4,600,000","venture","2013-04-09","Details",""
"9","Techstars","Fancred","","seed","2013-01-01","Details",""
"10","500startups","ViralGains","2,800,000","seed","2014-07-31","Details",""
