"","Accelerator","Company","Funding roundsize ($)","Round","Funding Date","Crunchbase link","Exited or Dead"
"1","StartupReykjavik","Designing Reality","9,678,000","grant","2013-03-01","Details","Dead"
"2","StartupReykjavik","Eski Tech","10,000,000","grant","2014-03-01","Details","Dead"
"3","Rockstart Accelerator","CareToSave","7,000,000","grant","2013-03-01","Details",""
"4","StartupReykjavik","Activity Stream","12,500,000","grant","2015-03-01","Details",""
"5","StartupReykjavik","Eski Tech","10,000,000","grant","2016-03-01","Details","Dead"
"6","StartupReykjavik","Eski Tech","10,000,000","grant","2012-03-01","Details","Dead"
"7","Rockstart Accelerator","CareToSave","7,000,000","grant","2014-03-01","Details",""
"8","StartupReykjavik","Designing Reality","9,967,000","grant","2012-03-01","Details","Dead"
"9","StartupReykjavik","Activity Stream","12,500,000","grant","2016-03-01","Details",""
"10","StartupReykjavik","Activity Stream","12,500,000","grant","2014-03-01","Details",""
