"","Accelerator","Company","Funding roundsize ($)","Round","Funding Date","Crunchbase link","Exited or Dead"
"1","Techstars","DoPay","2,750,000","seed","2015-04-30","Details",""
"2","Y Combinator","Glio","","seed","2013-09-01","Details",""
"3","Y Combinator","Priceonomics","1,500,000","seed","2012-05-04","Details",""
"4","Y Combinator","AdGrok","470,000","angel","2011-03-07","Details","Exited"
"5","Y Combinator","Toutpost","","seed","2013-09-01","Details",""
"6","Y Combinator","CarWoo","300,000","seed","2010-01-01","Details","Dead"
"7","Y Combinator","Pebble Technology","375,000","angel","2011-04-18","Details","Exited"
"8","Y Combinator","Medisas","","seed","2013-04-01","Details",""
"9","Y Combinator","Movity","1,300,000","venture","2010-09-18","Details","Exited"
"10","Y Combinator","MinoMonsters","2,200,000","seed","2015-10-08","Details",""
"11","500startups","Vayable","","seed","2013-05-01","Details",""
"12","Y Combinator","RethinkDB","3,000,000","venture","2011-09-01","Details","Exited"
"13","Y Combinator","Goldbely","3,000,000","seed","2013-09-17","Details",""
"14","Y Combinator","Rescale","","seed","2012-04-01","Details",""
"15","Y Combinator","GoCardless","1,500,000","venture","2012-02-07","Details",""
"16","Y Combinator","RethinkDB","1,200,000","seed","2010-04-02","Details","Exited"
"17","Y Combinator","Flightcaster","","seed","2009-09-01","Details","Exited"
"18","Y Combinator","Virool","","seed","2012-07-01","Details",""
"19","Y Combinator","PlanGrid","1,100,000","seed","2012-05-29","Details",""
"20","Y Combinator","Taplytics","2,400,000","seed","2015-05-20","Details",""
"21","Y Combinator","MinoMonsters","1,000,000","seed","2011-11-10","Details",""
"22","Y Combinator","Virool","6,620,000","seed","2013-02-14","Details",""
"23","Y Combinator","Docker","800,000","angel","2011-02-28","Details","Exited"
"24","RockHealth","LabDoor","1,500,000","seed","2015-03-24","Details",""
"25","Y Combinator","AeroFS","","seed","2010-08-20","Details",""
"26","Y Combinator","Wifi.com.ng","2,100,000","seed","2017-06-26","Details",""
"27","Y Combinator","SwapBox","800,000","seed","2013-12-05","Details",""
"28","Y Combinator","Labdoor","1,500,000","seed","2015-03-24","Details",""
"29","Y Combinator","Vayable","","seed","2013-05-01","Details",""
"30","Y Combinator","Verbling","2,700,000","venture","2014-12-12","Details",""
"31","Y Combinator","Verbling","1,000,000","seed","2012-01-26","Details",""
"32","Y Combinator","Asseta","535,000","seed","2014-02-03","Details",""
"33","Y Combinator","Fivetran","","seed","2013-04-01","Details",""
"34","Y Combinator","HighlightCam","","seed","2009-06-01","Details",""
"35","Y Combinator","Pachyderm","2,000,000","seed","2015-06-10","Details",""
"36","Y Combinator","Etacts","740,000","seed","2010-05-14","Details","Exited"
"37","Y Combinator","Skysheet","","seed","2009-05-01","Details","Dead"
"38","Y Combinator","CarWoo","6,000,000","venture","2011-12-01","Details","Dead"
"39","Y Combinator","StudyEdge","","seed","2012-10-04","Details",""
