"","Accelerator","Company","Funding roundsize ($)","Round","Funding Date","Crunchbase link","Exited or Dead"
"1","Y Combinator","Cruise","4,300,000","seed","2014-01-01","Details","Exited"
"2","LAUNCH incubator","Red Tricycle","","venture","2015-02-27","Details",""
"3","LaunchpadLA","Tradesy","30,000,000","venture","2015-01-27","Details",""
"4","LAUNCH incubator","Huckle","","venture","2015-04-29","Details",""
"5","LAUNCH incubator","Bento","1,500,000","seed","2015-06-25","Details",""
"6","The Alchemist Accelerator","Qbox","2,400,000","seed","2015-08-26","Details",""
"7","Y Combinator","OneSignal","2,000,000","seed","2015-04-20","Details",""
"8","Y Combinator","VetPronto","230,000","seed","2014-12-15","Details",""
"9","Techstars","LovePop","2,600,000","seed","2015-11-23","Details",""
"10","Y Combinator","BlueSmart","11,500,000","seed","2015-10-14","Details",""
"11","Boost VC","BitPagos","1,200,000","seed","2015-05-26","Details",""
"12","Boost VC","Airenvy","2,650,000","venture","2015-01-20","Details",""
"13","i/o ventures","Cozy (previously Avenue)","7,175,000","venture","2015-08-21","Details",""
"14","500startups","Contactually","2,000,000","seed","2014-11-04","Details",""
"15","Y Combinator","OwnLocal","1,408,000","seed","2015-08-28","Details",""
"16","Y Combinator","uBiome","4,500,000","venture","2014-08-18","Details",""
"17","Y Combinator","SketchDeck","1,700,000","seed","2015-12-14","Details",""
"18","Y Combinator","Peer5","","venture","2014-10-23","Details",""
"19","Y Combinator","Indinero","7,000,000","venture","2015-02-18","Details",""
"20","Mergelane","Havenly","7,500,000","venture","2015-11-04","Details",""
"21","500startups","Havenly","7,500,000","venture","2015-11-04","Details",""
"22","Y Combinator","Wheelys Cafe","2,500,000","seed","2016-04-10","Details",""
"23","Techstars","LovePop","5,300,000","venture","2016-02-15","Details",""
"24","Y Combinator","Le Tote","15,000,000","venture","2015-11-19","Details",""
"25","Techstars","Filament","5,000,000","venture","2015-05-13","Details",""
"26","Portland Incubator Experiment (PIE)","Little Bird","626,119","venture","2015-02-12","Details","Exited"
"27","Y Combinator","Goldbely","","venture","2015-08-01","Details",""
"28","Upwest Labs","Peer5","","venture","2014-10-23","Details",""
"29","Y Combinator","Talkable","1,200,000","venture","2012-01-27","Details",""
"30","Y Combinator","Popular Pays","2,000,000","venture","2015-07-23","Details",""
"31","i/o ventures","Cozy (previously Avenue)","8,500,000","venture","2016-08-30","Details",""
"32","500startups","Kanler","4,000,000","seed","2016-04-03","Details",""
"33","Startmate","Happy Inspector","2,781,000","venture","2015-02-19","Details",""
"34","500startups","uBiome","4,500,000","venture","2014-08-18","Details",""
"35","Y Combinator","Weave Communications","15,500,000","venture","2015-11-03","Details",""
"36","Y Combinator","Wevorce","","convertible_note","2014-03-10","Details",""
"37","Techstars","Jukely","8,000,000","seed","2015-04-28","Details",""
"38","Y Combinator","Cruise","12,500,000","venture","2015-09-18","Details","Exited"
"39","500startups","Headout","1,800,000","seed","2015-04-23","Details",""
"40","Imagine K12","SchoolMint","5,000,000","venture","2016-02-10","Details",""
"41","DreamIT Ventures","Tourlandish","1,800,000","seed","2015-04-23","Details",""
