"","Accelerator","Company","Funding roundsize ($)","Round","Funding Date","Crunchbase link","Exited or Dead"
"1","Y Combinator","Vastrm","1,000,000","seed","2013-08-29","Details",""
"2","Media Camp","Plumzi","3,700,000","venture","2014-06-23","Details",""
"3","500startups","Bonafide","850,000","seed","2015-02-02","Details",""
"4","Y Combinator","Crowdbooster","","seed","2011-01-01","Details",""
"5","Y Combinator","Vastrm","650,000","debt_financing","2014-10-23","Details",""
"6","Y Combinator","HighlightCam","","seed","2009-06-01","Details",""
"7","Amplify.LA","TheBouqs","","seed","2013-10-24","Details",""
"8","Amplify.LA","TheBouqs","12,000,000","venture","2016-02-03","Details",""
"9","Amplify.LA","TheBouqs","1,100,000","seed","2013-06-25","Details",""
"10","Amplify.LA","TheBouqs","6,000,000","venture","2014-06-26","Details",""
"11","500startups","Bonafide","","seed","2014-10-01","Details",""
"12","500startups","PredictionIO","2,500,000","seed","2014-07-17","Details","Exited"
"13","500startups","visual.ly","8,100,000","venture","2014-01-14","Details","Exited"
"14","Amplify.LA","TheBouqs","24,000,000","venture","2017-01-30","Details",""
"15","500startups","Kickfolio","1,075,000","seed","2013-05-21","Details",""
"16","Y Combinator","HighlightCam","3,000,000","venture","2011-11-29","Details",""
"17","Y Combinator","500Friends","1,400,000","seed","2009-12-15","Details","Exited"
