"","Accelerator","Company","Funding roundsize ($)","Round","Funding Date","Crunchbase link","Exited or Dead"
"1","The Alchemist Accelerator","Matternet","","undisclosed","2012-05-03","Details",""
"2","RockHealth","LabDoor","250,000","seed","2012-07-05","Details",""
"3","RockHealth","LabDoor","1,500,000","seed","2015-03-24","Details",""
"4","Y Combinator","Labdoor","250,000","seed","2012-07-05","Details",""
"5","HAXLR8R","Kindara","1,250,000","venture","2014-11-04","Details",""
"6","Y Combinator","Labdoor","1,500,000","seed","2015-03-24","Details",""
"7","500startups","Shippo","","venture","2014-04-28","Details",""
"8","HAXLR8R","Kindara","5,300,000","seed","2015-08-19","Details",""
"9","Techstars","Bidvine","841,818","seed","2015-05-17","Details",""
"10","500startups","Tamatem","","undisclosed","2013-09-19","Details",""
