"","Accelerator","Company","Funding roundsize ($)","Round","Funding Date","Crunchbase link","Exited or Dead"
"1","Techstars","Keen Home","1,520,000","seed","2014-10-29","Details",""
"2","gener8tor","ABODO","4,800,000","venture","2016-06-16","Details",""
"3","gener8tor","ReviewTrackers","4,000,000","venture","2016-07-20","Details",""
"4","gener8tor","ABODO","1,250,000","venture","2014-07-30","Details",""
"5","AngelPad","CoverHound","14,000,000","venture","2015-03-09","Details",""
"6","i/o ventures","Cozy (previously Avenue)","8,500,000","venture","2016-08-30","Details",""
"7","Techstars","Keen Home","","venture","2015-10-16","Details",""
"8","Techstars","Ube","700,000","convertible_note","2014-08-30","Details",""
"9","AngelPad","CoverHound","33,299,999","venture","2015-09-22","Details",""
"10","gener8tor","ReviewTrackers","2,000,000","seed","2014-06-17","Details",""
