"","Accelerator","Company","Funding roundsize ($)","Round","Funding Date","Crunchbase link","Exited or Dead"
"1","Capital Innovators","Kingdom Scene Endeavors","50,000","seed","2013-09-17","Details",""
"2","Capital Innovators","DiningCircle","50,000","seed","2011-09-01","Details",""
"3","Capital Innovators","ViewPoint","","seed","2013-05-10","Details",""
"4","Capital Innovators","Norse","50,000","seed","2011-09-01","Details",""
"5","Capital Innovators","Pixel Press","518,200","seed","2014-03-14","Details",""
"6","Capital Innovators","JBara","","seed","2011-12-11","Details","Dead"
"7","Capital Innovators","Adjudica","50,000","seed","2011-09-01","Details",""
"8","SixThirty","gremln","700,000","angel","2012-12-24","Details",""
"9","DreamIT Ventures","pico","100,000","seed","2017-02-16","Details",""
"10","Capital Innovators","Growth Systems","50,000","angel","2011-09-16","Details",""
"11","Velocity Indiana Accelerator","Collabra","100,000","seed","2016-09-20","Details",""
"12","Capital Innovators","Rovertown","50,000","seed","2013-09-09","Details",""
"13","SixThirty","gremln","","seed","2011-09-01","Details",""
"14","Capital Innovators","Pixel Press","305,000","angel","2013-11-11","Details",""
"15","Capital Innovators","Systematic Revenue","457,500","angel","2012-04-01","Details",""
"16","SixThirty","Pfitr","336,000","seed","2014-08-01","Details",""
"17","SixThirty","gremln","","seed","2011-09-01","Details",""
"18","Prosper Capital Accelerator","HealthyMe","50,000","seed","2013-09-01","Details",""
"19","Capital Innovators","PFITR","336,000","seed","2014-08-01","Details",""
"20","Capital Innovators","Global Yodel","50,000","seed","2014-09-10","Details",""
"21","Capital Innovators","Aisle411","50,000","seed","2012-01-01","Details",""
"22","Capital Innovators","CellARide","250,000","seed","2015-03-25","Details",""
"23","Capital Innovators","Dead Inventory Management System","50,000","seed","2013-01-29","Details",""
"24","Capital Innovators","MedSocket","100,000","seed","2014-11-01","Details",""
"25","Capital Innovators","Bonfyre","50,000","seed","2012-01-01","Details",""
"26","DreamIT Ventures","pico","55,000","seed","2014-10-03","Details",""
"27","Capital Innovators","TrakBill","50,000","seed","2013-01-30","Details",""
"28","Capital Innovators","Symvato","50,000","seed","2013-09-11","Details",""
"29","Capital Innovators","SmartCare Consultants","100,000","seed","2015-07-01","Details",""
"30","Capital Innovators","Better Weekdays","1,300,000","venture","2015-10-20","Details",""
"31","Capital Innovators","AdFreeq","50,000","seed","2012-09-19","Details",""
"32","Techstars","Appbase","100,000","seed","2016-09-20","Details",""
"33","Capital Innovators","LockerDome","1,043,000","angel","2012-06-01","Details",""
"34","Capital Innovators","Gremln","700,000","angel","2012-12-24","Details",""
"35","Capital Innovators","MedSocket","300,000","seed","2015-09-30","Details",""
"36","Capital Innovators","Material Mix","50,000","seed","2012-03-05","Details","Dead"
"37","SixThirty","gremln","700,000","angel","2012-12-24","Details",""
"38","Capital Innovators","Juristat","160,000","seed","2013-06-28","Details",""
"39","Capital Innovators","HIPAAtrek","75,000","seed","2015-02-02","Details",""
"40","Capital Innovators","Growth Systems","","seed","2013-05-10","Details",""
"41","Capital Innovators","LockerDome","","seed","2011-09-23","Details",""
"42","Capital Innovators","LockerDome","750,000","angel","2012-01-04","Details",""
"43","Capital Innovators","Time to Cater","50,000","seed","2013-02-01","Details",""
"44","Capital Innovators","Gremln","","seed","2011-09-01","Details",""
"45","Capital Innovators","Systematic Revenue","50,000","seed","2013-12-17","Details",""
"46","Capital Innovators","BusyEvent","50,000","seed","2012-02-01","Details",""
"47","Capital Innovators","Tunespeak","50,000","seed","2012-09-01","Details",""
"48","Capital Innovators","CellARide","50,000","seed","2014-01-01","Details",""
"49","Capital Innovators","BidRazor","","seed","2013-05-01","Details",""
"50","Capital Innovators","MedSocket","500,000","seed","2015-11-06","Details",""
"51","Capital Innovators","HealthyMe","50,000","seed","2013-09-01","Details",""
"52","Capital Innovators","Bonfyre","100,000","seed","2015-02-05","Details",""
"53","Capital Innovators","FoodEssentials","50,000","seed","2012-09-18","Details",""
"54","Capital Innovators","TAKO","","seed","2014-09-10","Details","Exited"
