"","Accelerator","Company","Funding roundsize ($)","Round","Funding Date","Crunchbase link","Exited or Dead"
"1","Y Combinator","Riley","3,100,000","seed","2017-04-03","Details",""
"2","Techstars","Reflect","2,500,000","seed","2016-07-26","Details",""
"3","Techstars","Kepler Communications","5,000,000","seed","2016-08-09","Details",""
"4","Techstars","True Facet","6,000,000","venture","2016-09-20","Details",""
"5","Y Combinator","Validere","2,000,000","seed","2016-09-07","Details",""
"6","Y Combinator","CareSkore","4,300,000","seed","2016-08-09","Details",""
"7","Portland Incubator Experiment (PIE)","Cloudability","2,500,000","seed","2016-07-26","Details",""
"8","Y Combinator","Open Listings","1,000,000","seed","2015-10-27","Details",""
"9","Y Combinator","Joy","4,500,000","seed","2016-11-08","Details",""
"10","Portland Seed Fund","Cloudability","2,500,000","seed","2016-07-26","Details",""
"11","Techstars","Cloudability","2,500,000","seed","2016-07-26","Details",""
"12","AngelPad","Simplifeye","3,000,000","venture","2017-03-09","Details",""
"13","Y Combinator","Castle","2,500,000","seed","2016-04-21","Details",""
"14","Y Combinator","Yoshi","2,100,000","venture","2017-01-12","Details",""
"15","Y Combinator","Bulletin","2,200,000","seed","2017-05-24","Details",""
"16","Y Combinator","DocTalk","2,600,000","seed","2017-04-10","Details",""
"17","Y Combinator","Mux","2,800,000","seed","2016-08-31","Details",""
"18","Y Combinator","BlueCrew","2,500,000","seed","2015-09-01","Details",""
"19","Y Combinator","Iris Automations","","seed","2016-08-31","Details",""
"20","Y Combinator","Iris Automations","1,500,000","venture","2017-01-18","Details",""
