"","Accelerator","Company","Funding roundsize ($)","Round","Funding Date","Crunchbase link","Exited or Dead"
"1","500startups","Club W","9,500,000","venture","2014-09-22","Details",""
"2","Amplify.LA","ClubW","9,500,000","venture","2014-09-22","Details",""
"3","500startups","Club W","3,100,000","undisclosed","2013-02-07","Details",""
"4","LaunchpadLA","ChowNow","10,000,000","venture","2015-03-25","Details",""
"5","Amplify.LA","Clutter","2,000,000","seed","2015-05-18","Details",""
"6","Amplify.LA","Gem","7,600,000","venture","2016-01-06","Details",""
"7","LaunchpadLA","ChowNow","2,463,690","venture","2012-09-28","Details",""
"8","Amplify.LA","ClubW","","seed","2012-07-31","Details",""
"9","Amplify.LA","ClubW","3,100,000","undisclosed","2013-02-07","Details",""
"10","500startups","Club W","","seed","2012-07-31","Details",""
