"","Accelerator","Company","Funding roundsize ($)","Round","Funding Date","Crunchbase link","Exited or Dead"
"1","DreamIT Ventures","oneAway","20,000","seed","2011-09-01","Details",""
"2","DreamIT Ventures","Aircare","","seed","2013-07-15","Details","Dead"
"3","DreamIT Ventures","Yunno","15,000","seed","2010-05-01","Details",""
"4","DreamIT Ventures","RealDietician","50,000","seed","2015-01-16","Details",""
"5","DreamIT Ventures","Bazaart","25,000","seed","2012-05-14","Details",""
"6","DreamIT Ventures","Lucidity Health","","seed","2013-04-04","Details",""
"7","DreamIT Ventures","Notorious","","seed","2014-01-10","Details",""
"8","DreamIT Ventures","UXFlip","20,000","seed","2011-09-01","Details","Exited"
"9","DreamIT Ventures","ElectNext","","seed","2011-12-07","Details",""
"10","500startups","Headout","1,800,000","seed","2015-04-23","Details",""
"11","500startups","WeDidIt","","seed","2013-05-10","Details",""
"12","DreamIT Ventures","DecisiveHealth","50,000","seed","2015-05-15","Details",""
"13","DreamIT Ventures","NarrativeDx","650,000","seed","2015-06-08","Details",""
"14","DreamIT Ventures","Protenus","50,000","seed","2014-04-02","Details",""
"15","DreamIT Ventures","Slidebean","25,000","seed","2014-05-12","Details",""
"16","DreamIT Ventures","AvhanaHealth","50,000","seed","2014-01-17","Details",""
"17","DreamIT Ventures","Vozeeme","","seed","2010-08-11","Details",""
"18","DreamIT Ventures","Vuzit","25,000","seed","2008-09-01","Details","Exited"
"19","DreamIT Ventures","SnackFeed","","seed","2008-09-01","Details",""
"20","DreamIT Ventures","Cheggin","","seed","2014-01-01","Details",""
"21","DreamIT Ventures","SnipSnap","1,000,000","angel","2012-05-11","Details","Exited"
"22","DreamIT Ventures","KidNimble","","seed","2012-08-08","Details",""
"23","DreamIT Ventures","Respi","50,000","seed","2014-05-14","Details",""
"24","DreamIT Ventures","hoot.me","25,000","seed","2011-05-09","Details",""
"25","DreamIT Ventures","Mimoona","","seed","2013-05-10","Details",""
"26","DreamIT Ventures","IndieWalls","","seed","2012-08-08","Details",""
"27","DreamIT Ventures","TouchBase","","seed","2013-05-10","Details",""
"28","DreamIT Ventures","Altair Prep","","seed","2012-12-05","Details",""
"29","DreamIT Ventures","AvhanaHealth","750,000","seed","2015-06-30","Details",""
"30","DreamIT Ventures","Tourlandish","1,800,000","seed","2015-04-23","Details",""
"31","DreamIT Ventures","HeyKiki","","seed","2013-05-10","Details",""
"32","500startups","Cognuse","","seed","2014-01-10","Details",""
"33","DreamIT Ventures","Slidebean","250,000","convertible_note","2015-01-15","Details",""
"34","DreamIT Ventures","SeatGeek","20,000","seed","2009-05-22","Details",""
"35","DreamIT Ventures","eyeQ","","seed","2014-01-10","Details",""
"36","500startups","DecisiveHealth","50,000","seed","2015-05-15","Details",""
"37","500startups","Slidebean","100,000","seed","2014-11-01","Details",""
"38","500startups","Slidebean","25,000","seed","2014-05-12","Details",""
"39","DreamIT Ventures","1DocWay","1,700,000","seed","2015-07-21","Details","Exited"
"40","DreamIT Ventures","Fiestah","","seed","2014-08-01","Details",""
"41","DreamIT Ventures","wireLawyer","","seed","2013-05-10","Details",""
"42","DreamIT Ventures","Vantageous","","seed","2012-08-08","Details",""
"43","DreamIT Ventures","Seratis","","seed","2013-04-04","Details","Exited"
"44","DreamIT Ventures","FastFig","","seed","2013-04-01","Details",""
"45","DreamIT Ventures","BeanStockd","","seed","2008-09-01","Details","Dead"
"46","500startups","SupplyHog","","seed","2011-12-15","Details",""
"47","DreamIT Ventures","CallGrader","25,000","seed","2012-09-01","Details",""
"48","DreamIT Ventures","Jobaphiles","","seed","2009-08-01","Details",""
"49","DreamIT Ventures","LearnBop","25,000","seed","2011-08-15","Details","Exited"
"50","DreamIT Ventures","Bar & Club Stats","","seed","2014-08-01","Details",""
"51","DreamIT Ventures","igloohome","1,250,000","seed","2015-12-16","Details",""
"52","DreamIT Ventures","AppNowGo","","seed","2010-08-11","Details",""
"53","DreamIT Ventures","Tembo Studio","","seed","2010-08-11","Details",""
"54","DreamIT Ventures","SuperSolver.com","","seed","2014-08-01","Details",""
"55","Blueprint Health","InquisitHealth","","seed","2016-03-15","Details",""
"56","DreamIT Ventures","QuantifiedCare","1,120,000","seed","2016-11-07","Details",""
"57","DreamIT Ventures","Adapt.ly","","seed","2010-08-11","Details",""
"58","DreamIT Ventures","WeDidIt","","seed","2013-05-10","Details",""
"59","DreamIT Ventures","Grand Round Table","50,000","seed","2013-04-04","Details",""
"60","DreamIT Ventures","baloonr","55,000","angel","2014-09-04","Details",""
"61","500startups","Slidebean","250,000","convertible_note","2015-01-15","Details",""
"62","DreamIT Ventures","TrendKite","4,417,202","venture","2015-02-26","Details",""
"63","DreamIT Ventures","BioBots","1,250,000","seed","2015-09-03","Details",""
"64","DreamIT Ventures","QuantifiedCare","50,000","seed","2013-12-17","Details",""
"65","DreamIT Ventures","Flirq","20,000","seed","2011-09-12","Details",""
"66","DreamIT Ventures","Miner","","seed","2013-05-10","Details",""
"67","DreamIT Ventures","Brideside","1,500,000","seed","2015-08-01","Details",""
"68","DreamIT Ventures","emocha","50,000","seed","2014-01-10","Details",""
"69","DreamIT Ventures","KeepRecipes","","seed","2011-08-10","Details",""
"70","DreamIT Ventures","Slidebean","100,000","seed","2014-11-01","Details",""
"71","DreamIT Ventures","Protenus","","seed","2014-01-10","Details",""
"72","DreamIT Ventures","Three Screen Games","","seed","2009-08-15","Details",""
"73","DreamIT Ventures","Miner","2,000,000","convertible_note","2015-09-01","Details",""
"74","DreamIT Ventures","QuantifiedCare","50,000","seed","2014-01-10","Details",""
"75","DreamIT Ventures","CloudMine","5,000,000","venture","2015-03-03","Details",""
"76","New York Digital Health Accelerator","Wellth","2,000,000","seed","2016-05-25","Details",""
"77","DreamIT Ventures","Parsely","20,000","seed","2009-05-01","Details",""
"78","DreamIT Ventures","secondmic","18,000","seed","2014-01-10","Details",""
"79","DreamIT Ventures","Branch.ly","","seed","2012-08-08","Details",""
"80","DreamIT Ventures","WineMe","","seed","2012-08-08","Details","Dead"
"81","DreamIT Ventures","Grassroots Unwired","","seed","2011-12-07","Details",""
"82","DreamIT Ventures","CreatorUp","","seed","2013-08-15","Details",""
"83","DreamIT Ventures","Stat","","seed","2013-04-04","Details",""
"84","DreamIT Ventures","Cognection","25,000","seed","2011-04-01","Details","Dead"
"85","DreamIT Ventures","eyeQ","1,200,000","seed","2015-03-27","Details",""
"86","DreamIT Ventures","secondmic","","seed","2014-01-10","Details",""
"87","DreamIT Ventures","Pandaly","","seed","2011-08-10","Details",""
"88","DreamIT Ventures","medlio","250,000","seed","2013-06-01","Details",""
"89","DreamIT Ventures","Kidzillions","","seed","2009-08-01","Details",""
"90","DreamIT Ventures","TakeTheInterview","","seed","2011-08-10","Details",""
"91","DreamIT Ventures","SpeSo Health","","seed","2013-04-04","Details",""
"92","500startups","Baloonr","55,000","angel","2014-09-04","Details",""
"93","DreamIT Ventures","pico","55,000","seed","2014-10-03","Details",""
"94","Highline","Ecquire","20,000","seed","2008-04-02","Details",""
"95","DreamIT Ventures","Octane Lending","850,000","seed","2014-12-04","Details",""
"96","DreamIT Ventures","Sqoot","15,000","seed","2010-01-01","Details","Exited"
"97","DreamIT Ventures","Fitly","","seed","2013-04-04","Details",""
"98","DreamIT Ventures","Stylr","","seed","2013-05-10","Details","Exited"
"99","DreamIT Ventures","Trendient","","seed","2008-09-01","Details","Dead"
"100","DreamIT Ventures","Sleep.fm","15,000","seed","2008-09-30","Details",""
"101","DreamIT Ventures","AppBrick","25,000","seed","2011-08-10","Details",""
"102","DreamIT Ventures","Spling","25,000","seed","2011-09-01","Details",""
"103","DreamIT Ventures","Fitly","50,000","seed","2013-08-09","Details",""
"104","DreamIT Ventures","WeDidIt","1,110,000","convertible_note","2014-07-15","Details",""
"105","DreamIT Ventures","Zairge","150,000","seed","2014-08-01","Details",""
"106","500startups","Sqoot","15,000","seed","2010-01-01","Details","Exited"
"107","DreamIT Ventures","mor.sl","","seed","2012-12-05","Details",""
"108","DreamIT Ventures","Meerkat","200,000","seed","2013-04-01","Details",""
"109","DreamIT Ventures","Octane Lending","","seed","2014-01-10","Details",""
"110","Highline","Ecquire","20,000","seed","2008-09-01","Details",""
"111","500startups","WeDidIt","1,110,000","convertible_note","2014-07-15","Details",""
"112","DreamIT Ventures","MindSnacks","1,200,000","seed","2011-03-09","Details",""
"113","DreamIT Ventures","Trendsta","","seed","2009-01-01","Details",""
"114","DreamIT Ventures","TrendKite","1,000,000","venture","2013-08-21","Details",""
"115","Y Combinator","HyperPad","20,000","seed","2013-05-10","Details",""
"116","DreamIT Ventures","Planana","","seed","2013-04-01","Details",""
"117","DreamIT Ventures","Straight Up English","","seed","2009-08-01","Details","Dead"
"118","DreamIT Ventures","Tripl","","seed","2012-08-08","Details","Dead"
"119","DreamIT Ventures","pico","85,000","convertible_note","2015-08-31","Details",""
"120","DreamIT Ventures","AfterSteps","","seed","2011-08-10","Details",""
"121","DreamIT Ventures","Cognuse","","seed","2014-01-10","Details",""
"122","Blueprint Health","PadInMotion","","venture","2016-09-16","Details",""
"123","DreamIT Ventures","MatchLend","","seed","2010-08-11","Details",""
"124","DreamIT Ventures","Phobious","","seed","2014-01-10","Details",""
