"","Accelerator","Company","Funding roundsize ($)","Round","Funding Date","Crunchbase link","Exited or Dead"
"1","Techstars","Grove","2,049,999","seed","2014-05-29","Details",""
"2","Y Combinator","Smarking","","seed","2014-08-28","Details",""
"3","Y Combinator","Watchsend","650,000","seed","2013-06-01","Details",""
"4","Y Combinator","OnboardIQ","3,300,000","seed","2015-05-18","Details",""
"5","Techstars","Indico","20,000","convertible_note","2014-04-17","Details",""
"6","Y Combinator","Smarking","3,000,000","seed","2015-05-13","Details",""
"7","Y Combinator","Nightingale","","seed","2013-07-23","Details",""
"8","Techstars","Vidrovr","150,000","convertible_note","2016-07-01","Details",""
"9","Y Combinator","TetraScience","","seed","2015-06-01","Details",""
"10","Techstars","Uru Video","800,000","seed","2016-12-30","Details",""
"11","Techstars","Grove","20,000","venture","2013-09-15","Details",""
