"","Accelerator","Company","Funding roundsize ($)","Round","Funding Date","Crunchbase link","Exited or Dead"
"1","Amplify.LA","Bitium","2,400,000","seed","2013-04-17","Details",""
"2","LaunchpadLA","Tuition.io","1,250,000","seed","2015-01-01","Details",""
"3","LaunchpadLA","Yieldmetrics","1,700,000","seed","2013-01-10","Details",""
"4","LaunchpadLA","ChowNow","1,000,000","venture","2014-02-03","Details",""
"5","Mucker Lab","Retention Science","7,000,000","venture","2014-08-05","Details",""
"6","Amplify.LA","Fama","1,500,000","seed","2015-12-23","Details",""
"7","Techstars","Branch Messenger","","venture","2017-03-01","Details",""
"8","Mucker Lab","Emailage","5,674,970","venture","2016-04-13","Details",""
"9","LaunchpadLA","ChowNow","3,000,000","venture","2013-01-16","Details",""
"10","LaunchpadLA","Tuition.io","5,000,000","venture","2015-11-18","Details",""
"11","LaunchpadLA","Tradesy","1,500,000","venture","2012-10-24","Details",""
"12","Amplify.LA","Bitium","6,500,000","venture","2014-03-01","Details",""
"13","LaunchpadLA","Prevoty","2,400,000","seed","2013-05-20","Details",""
"14","LaunchpadLA","Lettuce","1,000,000","seed","2013-08-01","Details","Exited"
"15","LaunchpadLA","Lettuce","2,100,000","seed","2012-10-16","Details","Exited"
