"","Accelerator","Company","Funding roundsize ($)","Round","Funding Date","Crunchbase link","Exited or Dead"
"1","Seedcamp","Boxed Ice","50,000","seed","2009-09-25","",""
"2","Seedcamp","checkthis","910,000","seed","2012-06-12","Details",""
"3","Seedcamp","Brainient","50,000","seed","2009-09-25","Details","Exited"
"4","Seedcamp","Rentlord","","seed","2011-09-12","Details",""
"5","Seedcamp","Repairy","","seed","2012-07-31","Details",""
"6","Seedcamp","Basekit","","seed","2009-04-01","Details",""
"7","Seedcamp","Traity","","seed","2012-07-31","Details",""
"8","Seedcamp","tl;dr","","seed","2012-12-31","Details",""
"9","Seedcamp","Ctrlio","100,000","seed","2013-07-11","Details",""
"10","Seedcamp","Brandid","","seed","2012-08-16","Details",""
"11","Seedcamp","CrowdProcess","","seed","2012-11-30","Details",""
"12","Seedcamp","SquadMail","","seed","2013-08-22","Details",""
"13","Seedcamp","Compilr","","seed","2011-06-14","Details","Exited"
"14","Seedcamp","Tanaza","","seed","2014-02-10","Details",""
"15","Seedcamp","Transferwise","1,300,000","seed","2012-04-17","Details",""
"16","Seedcamp","myTips","34,000","seed","2014-02-15","Details",""
"17","Seedcamp","SimpleTax","150,000","seed","2012-12-01","Details",""
"18","Seedcamp","Codacy","500,000","seed","2013-11-20","Details",""
"19","Seedcamp","24symbols","5,000","seed","2012-02-01","Details",""
"20","Seedcamp","Holvi","250,000","seed","2011-08-01","Details","Exited"
"21","Techstars","GrabCAD","","seed","2011-02-01","Details","Exited"
"22","Seedcamp","Lodgify","","seed","2014-02-10","Details",""
"23","Seedcamp","EDITD","1,600,000","seed","2011-06-07","Details",""
"24","Seedcamp","mybuilder","50,000","seed","2007-09-01","Details","Exited"
"25","Seedcamp","GIS Cloud","","seed","2010-09-16","Details",""
"26","Seedcamp","EDITD","","seed","2010-09-16","Details",""
"27","500startups","myTips","34,000","seed","2014-02-15","Details",""
"28","Seedcamp","FarmerOn","1,609,000","seed","2012-05-10","Details","Exited"
"29","Techstars","Cuvva","1,500,000","seed","2017-01-25","Details",""
"30","Seedcamp","GoWorkABit","15,000","seed","2014-02-15","Details",""
"31","Eleven Startup Accelerator","Farmhopping","50,000","seed","2014-01-01","Details",""
"32","Seedcamp","knowable.org","","seed","2012-12-31","Details",""
"33","500startups","Stamplay","64,300","seed","2013-08-31","Details",""
"34","Seedcamp","Transferwise","6,000,000","venture","2013-05-13","Details",""
"35","Seedcamp","Unifyo","","seed","2012-12-31","Details",""
"36","Seedcamp","FishBrain","150,000","seed","2013-09-05","Details",""
"37","Seedcamp","rentmineonline","50,000","seed","2007-09-01","Details","Exited"
"38","Seedcamp","Sharelatex","","seed","2013-09-06","Details",""
"39","500startups","myTips","35,000","seed","2013-11-01","Details",""
"40","Seedcamp","Winnow Solutions","","seed","2013-09-06","Details",""
"41","Seedcamp","Scoville/Kukunu ***","400,000","seed","2010-01-01","Details","Exited"
"42","Seedcamp","zemanta","100,000","seed","2007-09-01","Details",""
"43","Seedcamp","Antavo","50,000","seed","2012-04-06","Details",""
"44","Seedcamp","Planvine","","seed","2013-01-31","Details",""
"45","Seedcamp","Profitero","50,000","seed","2010-09-09","Details",""
"46","Seedcamp","Publisha","","seed","2010-09-16","Details",""
"47","Seedcamp","ubervu","50,000","seed","2008-09-01","Details","Exited"
"48","Seedcamp","Nuji","","seed","2010-09-16","Details",""
"49","Seedcamp","Saberr","","seed","2013-09-06","Details",""
"50","Seedcamp","Mopapp","50,000","seed","2011-04-01","Details",""
"51","Seedcamp","Platogo","","seed","2009-09-15","Details","Exited"
"52","Seedcamp","minubo","1,000,000","seed","2013-09-27","Details",""
"53","Seedcamp","Patients Know Best","","seed","2009-04-20","Details",""
"54","Seedcamp","Sportlyzer","","seed","2011-08-10","Details",""
"55","Seedcamp","Vox.io","","seed","2011-01-25","Details",""
"56","Seedcamp","soup.io","50,000","seed","2008-10-01","Details",""
"57","Seedcamp","Sayduck","50,000","seed","2012-04-01","Details",""
"58","Seedcamp","oust.me","","seed","2011-07-14","Details",""
"59","Seedcamp","Transferwise","58,000,000","venture","2015-01-25","Details",""
"60","Seedcamp","BorrowMyDoggy","","seed","2013-09-06","Details",""
"61","Seedcamp","FishBrain","8,000,000","venture","2015-07-22","Details",""
"62","Seedcamp","We Are Colony","","seed","2014-02-10","Details",""
"63","Seedcamp","Formisimo","350,000","seed","2014-06-02","Details",""
"64","Techstars","Codeship","300,000","convertible_note","2013-03-01","Details",""
"65","Seedcamp","Campalyst","","seed","2011-07-01","Details","Dead"
"66","Seedcamp","Revision App","","seed","2013-09-06","Details",""
"67","Seedcamp","Socialbro","","seed","2011-11-16","Details",""
"68","Seedcamp","TRData","70,000","seed","2012-08-01","Details",""
"69","Y Combinator","Cymmetria","1,500,000","seed","2015-07-19","Details",""
"70","Seedcamp","sush.io/ Archiveme","","seed","2011-12-06","Details",""
"71","Seedcamp","Stamplay","64,300","seed","2013-08-31","Details",""
"72","Seedcamp","Formisimo","586,000","seed","2014-05-30","Details",""
"73","Seedcamp","kwaga","600,000","seed","2009-04-01","Details",""
"74","Seedcamp","GateMe","90,000","seed","2012-08-22","Details",""
"75","Seedcamp","Bluefields","50,000","seed","2012-02-07","Details",""
"76","Seedcamp","Maily","700,000","seed","2014-10-01","Details",""
"77","Seedcamp","stupeflix","","seed","2008-09-01","Details","Exited"
