"","Accelerator","Company","Funding roundsize ($)","Round","Funding Date","Crunchbase link","Exited or Dead"
"1","Y Combinator","Zenefits","500,000,000","venture","2015-05-06","Details",""
"2","Upwest Labs","Sentinel","70,000,000","venture","2017-01-25","Details",""
"3","Y Combinator","GitLab","1,500,000","seed","2015-07-08","Details",""
"4","Y Combinator","MatterPort","","venture","2016-08-09","Details",""
"5","Y Combinator","NanoNets","","seed","2017-04-01","Details",""
"6","Y Combinator","EquipmentShare","2,100,000","seed","2015-05-06","Details",""
"7","500startups","Neighbor.ly","5,500,000","seed","2015-09-15","Details",""
"8","500startups","Neighbor.ly","25,000,000","venture","2017-05-17","Details",""
"9","Upwest Labs","Sentinel","25,000,000","venture","2015-10-13","Details",""
"10","Y Combinator","GrubMarket","20,000,000","venture","2016-08-04","Details",""
