"","Accelerator","Company","Funding roundsize ($)","Round","Funding Date","Crunchbase link","Exited or Dead"
"1","10-xcelerator","Kout","1,600,000","venture","2013-04-01","Details","Dead"
"2","Y Combinator","Verbling","1,000,000","seed","2012-01-26","Details",""
"3","AngelPad","DroneDeploy","2,000,000","seed","2014-09-19","Details",""
"4","Y Combinator","Verbling","2,700,000","venture","2014-12-12","Details",""
"5","AngelPad","Periscope","25,000,000","venture","2016-11-04","Details",""
"6","AngelPad","Periscope","9,500,000","venture","2015-10-22","Details",""
"7","Orange Fab","talkdesk","6,000,000","venture","2015-10-07","Details",""
"8","Boost VC","Lawnmower","","seed","2015-05-05","Details","Exited"
"9","Techstars","Reflect","2,500,000","seed","2016-07-26","Details",""
"10","Y Combinator","Atomwise","6,000,000","seed","2015-06-03","Details",""
"11","RockHealth","Wellframe","15,000,000","venture","2017-07-12","Details",""
"12","Y Combinator","Zapier","1,200,000","seed","2012-10-31","Details",""
"13","500startups","TalkDesk","15,000,000","venture","2015-06-09","Details",""
"14","The Alchemist Accelerator","Selligy","2,800,000","venture","2013-11-13","Details","Exited"
"15","RockHealth","Wellframe","8,500,000","venture","2014-09-08","Details",""
"16","Y Combinator","RethinkDB","3,000,000","venture","2011-09-01","Details","Exited"
"17","Techstars","Remitly","12,500,000","venture","2015-03-19","Details",""
"18","Y Combinator","RethinkDB","8,000,000","venture","2013-11-25","Details","Exited"
"19","500startups","TalkDesk","6,000,000","venture","2015-10-07","Details",""
"20","Boost VC","Lawnmower","190,000","seed","2016-04-18","Details","Exited"
"21","Y Combinator","Zillabyte","1,500,000","seed","2013-06-05","Details",""
"22","Techstars","Brightkite","400,000","venture","2009-07-06","Details","Exited"
"23","Y Combinator","FundersClub","6,500,000","seed","2012-10-19","Details",""
"24","Y Combinator","Virool","6,620,000","seed","2013-02-14","Details",""
"25","Y Combinator","Coinbase","75,000,000","venture","2015-01-20","Details",""
"26","Orange Fab","talkdesk","15,000,000","venture","2015-06-09","Details",""
