"","Accelerator","Company","Funding roundsize ($)","Round","Funding Date","Crunchbase link","Exited or Dead"
"1","RockHealth","Kit Check","10,370,400","venture","2013-06-28","Details",""
"2","Techstars","Ovuline","1,400,000","seed","2013-01-07","Details",""
"3","DreamIT Ventures","Protenus","4,000,000","venture","2016-01-26","Details",""
"4","Techstars","Ovuline","1,100,000","seed","2013-10-08","Details",""
"5","Techstars","Ovuline","10,000,000","venture","2016-10-14","Details",""
"6","DreamIT Ventures","Protenus","3,000,000","venture","2017-07-19","Details",""
"7","Techstars","CartCrunch (prev. Saverr)","600,000","seed","2012-11-14","Details",""
"8","Flashstarts","Remesh","2,250,000","seed","2017-04-07","Details",""
"9","RockHealth","Kit Check","12,000,000","venture","2015-01-12","Details",""
"10","RockHealth","Kit Check","15,000,000","venture","2016-06-20","Details",""
