"","Accelerator","Company","Funding roundsize ($)","Round","Funding Date","Crunchbase link","Exited or Dead"
"1","NFX","CricketHealth","2,600,000","seed","2016-01-28","Details",""
"2","Y Combinator","Lygos","120,000","seed","2015-11-01","Details",""
"3","Techstars","ClassPass","2,000,000","seed","2014-03-31","Details",""
"4","Y Combinator","Kimono","","seed","2014-05-27","Details","Exited"
"5","DreamIT Ventures","SeatGeek","20,000","seed","2009-05-22","Details",""
"6","DreamIT Ventures","SeatGeek","550,000","angel","2010-01-08","Details",""
"7","Y Combinator","Science Exchange","4,000,000","venture","2013-05-10","Details",""
"8","Techstars","Orbotix","120,000","seed","2014-06-30","Details",""
"9","Techstars","Orbotix","120,000","seed","2014-06-30","Details",""
"10","DreamIT Ventures","SeatGeek","550,000","venture","2010-10-13","Details",""
"11","NFX","CricketHealth","950,000","convertible_note","2015-06-11","Details",""
"12","Y Combinator","WayUp","968,000","seed","2014-09-18","Details",""
