"","Accelerator","Company","Funding roundsize ($)","Round","Funding Date","Crunchbase link","Exited or Dead"
"1","Y Combinator","OMGPOP","5,000,000","venture","2009-03-10","Details","Exited"
"2","500startups","Club W","17,500,000","venture","2016-05-04","Details",""
"3","500startups","Intercom","50,000,000","venture","2016-04-07","Details",""
"4","Y Combinator","Vidyard","18,000,000","venture","2015-01-14","Details",""
"5","Capital Innovators","JBara","25,000,000","venture","2014-10-10","Details","Dead"
"6","AngelPad","Periscope","25,000,000","venture","2016-11-04","Details",""
"7","Startmate","Flirtey","","venture","2015-09-07","Details",""
"8","Y Combinator","PagerDuty","43,800,000","venture","2017-04-13","Details",""
"9","Y Combinator","Popular Pays","2,000,000","venture","2015-07-23","Details",""
"10","Techstars","SendGrid","21,600,000","venture","2012-01-17","Details",""
"11","Blueprint Health","ProcuredHealth","1,100,000","seed","2012-08-03","Details",""
"12","The Alchemist Accelerator","Byte","5,500,000","seed","2016-12-28","Details",""
"13","Amplify.LA","ClubW","17,500,000","venture","2016-05-04","Details",""
"14","Y Combinator","Flirtey","","venture","2015-09-07","Details",""
"15","Techstars","Distil","21,000,000","venture","2016-08-02","Details",""
"16","500startups","Club W","9,500,000","venture","2014-09-22","Details",""
"17","Y Combinator","Zapier","1,200,000","seed","2012-10-31","Details",""
"18","500startups","Intercom","35,000,000","venture","2015-08-26","Details",""
"19","Y Combinator","Second Measure","2,000,000","seed","2016-04-05","Details",""
"20","fbFund","Life360","50,000,000","venture","2014-05-15","Details",""
"21","Techstars","SendGrid","20,000,000","venture","2014-12-02","Details",""
"22","Y Combinator","PagerDuty","27,200,000","venture","2014-07-31","Details",""
"23","Techstars","SendGrid","33,000,000","venture","2016-11-30","Details",""
"24","AngelPad","Pipedrive","17,500,000","venture","2017-01-18","Details",""
"25","Springboard","PagerDuty","43,800,000","venture","2017-04-13","Details",""
"26","Springboard","PagerDuty","27,200,000","venture","2014-07-31","Details",""
"27","Y Combinator","Clever","3,000,000","seed","2012-10-22","Details",""
"28","500startups","Monkimun","4,000,000","seed","2017-06-20","Details",""
"29","AngelPad","Pipedrive","9,000,000","venture","2015-05-14","Details",""
"30","Y Combinator","Vidyard","35,000,000","venture","2016-01-26","Details",""
"31","Techstars","Distil","21,000,000","venture","2015-06-30","Details",""
"32","500startups","Intercom","23,000,000","venture","2014-01-22","Details",""
"33","Y Combinator","Rainforest QA","12,000,000","venture","2016-02-17","Details",""
"34","Y Combinator","Abacus","3,500,000","seed","2014-10-29","Details",""
"35","Mucker Lab","ServiceTitan","18,955,000","venture","2015-06-16","Details",""
"36","500startups","Albert","2,500,000","seed","2016-11-23","Details",""
"37","Amplify.LA","ClubW","9,500,000","venture","2014-09-22","Details",""
"38","Y Combinator","Estimote","3,100,000","seed","2013-12-10","Details",""
"39","fbFund","Life360","10,000,000","venture","2013-07-07","Details",""
"40","Y Combinator","Rocketrip","9,000,000","venture","2016-06-20","Details",""
"41","fbFund","Life360","5,500,000","venture","2011-09-01","Details",""
"42","Y Combinator","SimplyInsured","5,900,000","venture","2015-06-30","Details",""
"43","Y Combinator","GroupAhead","875,000","seed","2015-03-23","Details",""
