"","Accelerator","Company","Funding roundsize ($)","Round","Funding Date","Crunchbase link","Exited or Dead"
"1","fbFund","Life360","50,000","seed","2009-05-28","Details",""
"2","fbFund","Twenty-20 Cricket","25,000","grant","2008-10-15","Details",""
"3","fbFund","GroupCard","","seed","2009-06-01","Details","Exited"
"4","fbFund","Nutshell Mail","","seed","2009-05-29","Details","Exited"
"5","LaunchBox Digital","Koofers","","grant","2008-10-15","Details",""
"6","fbFund","MyChurch","","seed","2009-06-01","Details",""
"7","fbFund","Workstir","","seed","2009-06-01","Details","Dead"
"8","Seedcamp","rentmineonline","","seed","2009-06-01","Details","Exited"
"9","fbFund","RentMineOnline","","seed","2009-06-01","Details","Exited"
"10","500startups","ninua","150,000","seed","2011-01-17","Details",""
"11","fbFund","Networked Blogs","150,000","seed","2011-01-17","Details",""
"12","fbFund","Koofers","","grant","2008-10-15","Details",""
"13","fbFund","RunThere","","seed","2009-06-01","Details",""
