"","Accelerator","Company","Funding roundsize ($)","Round","Funding Date","Crunchbase link","Exited or Dead"
"1","Capital Innovators","Better Weekdays","1,300,000","venture","2015-10-20","Details",""
"2","Capital Innovators","Bonfyre","","venture","2014-07-25","Details",""
"3","Prosper Capital Accelerator","Bookalokal","","seed","2015-06-15","Details",""
"4","Capital Innovators","Bonfyre","147,500","venture","2015-09-30","Details",""
"5","Capital Innovators","BusyEvent","19,208","venture","2013-10-28","Details",""
"6","Capital Innovators","Bonfyre","30,000","venture","2014-12-15","Details",""
"7","Capital Innovators","Material Mix","40,000","seed","2013-08-22","Details","Dead"
"8","Capital Innovators","Aisle411","6,340,000","venture","2013-09-04","Details",""
"9","Capital Innovators","BusyEvent","","seed","2012-10-02","Details",""
"10","Capital Innovators","BusyEvent","30,000","venture","2014-11-23","Details",""
"11","Capital Innovators","BusyEvent","320,000","venture","2013-02-27","Details",""
"12","Capital Innovators","Material Mix","15,000","seed","2014-02-15","Details","Dead"
