"","Accelerator","Company","Funding roundsize ($)","Round","Funding Date","Crunchbase link","Exited or Dead"
"1","Y Combinator","Kamcord","10,000,000","venture","2016-04-25","Details",""
"2","Y Combinator","Kamcord","7,600,000","venture","2014-05-01","Details",""
"3","Y Combinator","Rescale","14,000,000","venture","2016-05-18","Details",""
"4","New York Digital Health Accelerator","noom","7,000,000","venture","2014-02-04","Details",""
"5","SparkLabs","NFLabs","4,099,999","venture","2016-12-08","Details",""
"6","Techstars","Notion","10,000,000","venture","2017-06-13","Details",""
"7","Y Combinator","Kamcord","15,000,000","venture","2014-12-11","Details",""
"8","Techstars","Ubooly","2,500,000","seed","2012-09-24","Details","Exited"
"9","New York Digital Health Accelerator","noom","15,000,000","venture","2015-01-10","Details",""
"10","Techstars","Smart Toy","2,500,000","seed","2012-09-24","Details","Exited"
"11","New York Digital Health Accelerator","noom","16,149,899","venture","2015-04-01","Details",""
