"","Accelerator","Company","Funding roundsize ($)","Round","Funding Date","Crunchbase link","Exited or Dead"
"1","Seedcamp","GrabCad","4,000,000","venture","2012-01-04","Details","Exited"
"2","Techstars","GrabCAD","1,100,000","seed","2011-06-08","Details","Exited"
"3","Seedcamp","GrabCad","8,150,000","venture","2012-10-16","Details","Exited"
"4","Y Combinator","Joy","4,500,000","seed","2016-11-08","Details",""
"5","Y Combinator","Meteor","11,200,000","venture","2012-07-25","Details",""
"6","Entrepreneurs Roundtable Accelerator","Centzy","4,300,000","venture","2013-11-21","Details",""
"7","Y Combinator","SketchDeck","1,700,000","seed","2015-12-14","Details",""
"8","Y Combinator","Meteor","20,000,000","venture","2015-05-19","Details",""
"9","Y Combinator","Lever","30,000,000","venture","2017-07-19","Details",""
"10","Y Combinator","Open Listings","6,500,000","venture","2017-07-13","Details",""
"11","AngelPad","Postmates","35,000,000","venture","2015-02-20","Details",""
"12","AngelPad","Postmates","16,000,000","venture","2014-02-18","Details",""
"13","Mucker Lab","RocksBox","1,500,000","seed","2014-02-16","Details",""
"14","Y Combinator","Lever","20,000,000","venture","2016-01-26","Details",""
"15","AngelPad","Kinnek","20,000,000","venture","2015-10-15","Details",""
"16","AngelPad","Kinnek","10,000,000","venture","2014-09-15","Details",""
"17","AngelPad","Postmates","1,200,000","angel","2012-04-15","Details",""
"18","AngelPad","Postmates","750,000","angel","2011-05-01","Details",""
"19","Seedcamp","GrabCad","1,100,000","seed","2011-06-08","Details","Exited"
"20","Techstars","GrabCAD","4,000,000","venture","2012-01-04","Details","Exited"
"21","Techstars","GrabCAD","8,150,000","venture","2012-10-16","Details","Exited"
