"","Accelerator","Company","Funding roundsize ($)","Round","Funding Date","Crunchbase link","Exited or Dead"
"1","Y Combinator","EasyPost","2,250,000","seed","2014-01-01","Details",""
"2","Techstars","ClassPass","2,000,000","seed","2014-03-31","Details",""
"3","Techstars","Tenzo","600,000","seed","2017-04-10","Details",""
"4","The Alchemist Accelerator","Rigetti Quantum Computing","2,500,000","seed","2014-04-15","Details",""
"5","Y Combinator","Castle.io","2,000,000","seed","2016-11-09","Details",""
"6","New York Digital Health Accelerator","aidin","600,000","venture","2012-06-16","Details",""
"7","Blueprint Health","aidin","600,000","venture","2012-06-16","Details",""
"8","Y Combinator","Lumoid","","venture","2014-03-06","Details",""
"9","Y Combinator","Rigetti Computing","2,500,000","seed","2014-04-15","Details",""
"10","Y Combinator","WorkRamp","1,800,000","seed","2016-12-01","Details",""
