"","Accelerator","Company","Funding roundsize ($)","Round","Funding Date","Crunchbase link","Exited or Dead"
"1","Highline","Granify","9,000,000","venture","2015-05-26","Details",""
"2","Techstars","VendorHawk","1,200,000","seed","2017-06-29","Details",""
"3","Y Combinator","Vidyard","35,000,000","venture","2016-01-26","Details",""
"4","Y Combinator","ROSS Intelligence","2,000,000","seed","2016-01-01","Details",""
"5","FounderFuel","ooomf","2,100,000","undisclosed","2014-04-10","Details",""
"6","Techstars","Nexosis","5,064,195","venture","2016-11-28","Details",""
"7","Y Combinator","Thalmic Labs (Myo)","120,000,000","venture","2016-09-19","Details",""
"8","Y Combinator","BufferBox","1,000,000","seed","2012-08-01","Details","Exited"
"9","Y Combinator","Vidyard","1,650,000","venture","2011-11-17","Details",""
"10","AngelPad","Blitzen","500,000","seed","2015-05-20","Details",""
"11","Highline","Granify","","undisclosed","2012-08-01","Details",""
"12","Y Combinator","Vidyard","6,000,000","venture","2013-03-21","Details",""
"13","Y Combinator","Vidyard","18,000,000","venture","2015-01-14","Details",""
