"","Accelerator","Company","Funding roundsize ($)","Round","Funding Date","Crunchbase link","Exited or Dead"
"1","Matter.","Hearken","700,000","seed","2015-10-05","Details",""
"2","Mergelane","BallotReady","780,000","seed","2017-01-31","Details",""
"3","AngelPad","Astronomer","2,500,000","seed","2017-06-28","Details",""
"4","Techstars","Spatial Labs","2,100,000","seed","2016-09-08","Details",""
"5","AngelPad","Astronomer","1,250,000","seed","2016-10-11","Details",""
"6","Mergelane","BallotReady","750,000","seed","2016-07-05","Details",""
"7","Techstars","CompleteSet","1,000,000","seed","2017-05-16","Details",""
"8","500startups","Cladwell","","venture","2016-11-01","Details",""
"9","AngelPad","Astronomer","3,500,000","venture","2017-07-11","Details",""
"10","gener8tor","Scanalytics","1,500,000","seed","2016-03-07","Details",""
"11","Velocity Indiana Accelerator","Complete Set","1,000,000","seed","2017-05-16","Details",""
"12","Techstars","Branch Messenger","","venture","2016-11-01","Details",""
"13","Y Combinator","Mimir","750,000","seed","2015-08-18","Details",""
"14","500startups","ConceptDrop","1,100,000","seed","2016-05-20","Details",""
