"","Accelerator","Company","Funding roundsize ($)","Round","Funding Date","Crunchbase link","Exited or Dead"
"1","NFX","The Hotels Network","50,000","seed","2015-10-15","Details",""
"2","NFX","The Hotels Network","100,000","convertible_note","2016-07-12","Details",""
"3","NFX","Outdoorsy","120,000","seed","2015-12-01","Details",""
"4","NFX","Finrise","100,000","seed","2016-02-25","Details",""
"5","NFX","Liquidspace","120,000","venture","2015-06-01","Details",""
"6","NFX","Cavalry","200,000","seed","2016-09-08","Details",""
"7","NFX","FairFly","","seed","2017-03-02","Details",""
"8","NFX","CricketHealth","950,000","convertible_note","2015-06-11","Details",""
"9","NFX","Frisbee","120,000","seed","2017-03-02","Details",""
"10","NFX","Unlimited Reality","400,000","seed","2017-01-01","Details",""
"11","NFX","Merlin","120,000","seed","2015-12-01","Details",""
"12","NFX","Synereo","120,000","venture","2016-06-01","Details",""
"13","Y Combinator","Lynks","120,000","seed","2017-03-02","Details",""
"14","NFX","kwik","120,000","seed","2015-12-01","Details",""
"15","NFX","Finrise","5,300,000","seed","2016-10-19","Details",""
"16","NFX","kwik","120,000","seed","2015-11-27","Details",""
"17","NFX","Headnote","370,000","seed","2016-09-08","Details",""
"18","NFX","Materialist","120,000","seed","2017-03-02","Details",""
"19","NFX","Genome Compiler","5,750,000","venture","2015-06-01","Details","Exited"
"20","NFX","CricketHealth","120,000","seed","2015-05-30","Details",""
"21","NFX","CricketHealth","2,600,000","seed","2016-01-28","Details",""
"22","NFX","Blueberry","375,000","seed","2015-12-01","Details",""
"23","NFX","Alto","120,000","seed","2017-03-02","Details",""
"24","NFX","Missionmark","1,500,000","seed","2016-09-08","Details",""
"25","NFX","Sounds","120,000","seed","2017-03-02","Details",""
"26","NFX","Splacer","7,300,000","venture","2016-09-09","Details",""
"27","NFX","Motivate","1,500,000","venture","2016-09-09","Details",""
"28","NFX","HackerBay","220,000","seed","2016-09-08","Details",""
