"","V1","V2","V3","V4","V5","V6","V7","V8"
"45",45,"The Brandery","Cintric","40,000","seed","2014-07-14","Details","Exited"
"46",46,"Techstars","ChoreMonster","1,500,000","venture","2013-07-31","Details",""
"47",47,"The Brandery","Impulcity","","seed","2012-10-03","Details",""
"48",48,"The Brandery","FlightCar","590,000","seed","2013-02-15","Details","Exited"
"49",49,"The Brandery","LifeBlinx","","seed","2010-11-19","Details",""
"50",50,"The Brandery","Pingage","600,000","seed","2013-02-01","Details",""
"51",51,"The Brandery","Bitcasa","7,000,000","venture","2012-06-20","Details","Dead"
"52",52,"The Brandery","Keego","20,000","seed","2014-07-18","Details",""
"53",53,"The Brandery","Giftiki","1,000,000","venture","2011-04-20","Details","Exited"
"54",54,"The Brandery","Shelfie","20,000","seed","2014-07-18","Details",""
"55",1,"The Brandery","Off Track Planet","500,000","seed","2013-12-06","Details",""
"56",2,"NewMe Accelerator","Dwllr","","seed","2012-11-14","Details",""
"57",3,"The Brandery","Dwllr","15,000","seed","2013-11-25","Details",""
"58",4,"The Brandery","MusicPlay Analytics","20,000","seed","2014-07-18","Details",""
"59",5,"Eugen Miropolski","FlightCar","5,600,000","venture","2013-04-16","Details","Exited"
"60",6,"Great Oaks Venture Capital","FlightCar","590,000","seed","2013-02-15","Details","Exited"
"61",7,"The Brandery","Bitcasa","11,000,000","venture","2013-11-11","Details","Dead"
"62",8,"The Brandery","Crowdhall","70,000","seed","2012-09-01","Details","Dead"
"63",9,"The Brandery","RentShare","305,000","seed","2011-07-01","Details","Exited"
"64",10,"Comcast Ventures","FlightCar","13,500,000","venture","2014-09-10","Details","Exited"
"65",11,"GGV Capital","FlightCar","13,500,000","venture","2014-09-10","Details","Exited"
"66",12,"Brian Chesky","FlightCar","5,600,000","venture","2013-04-16","Details","Exited"
"67",13,"BYU Cougar Capital","Bitcasa","1,325,000","undisclosed","2011-10-20","Details","Dead"
"68",14,"Pelion Venture Partners","Bitcasa","1,500,000","seed","2011-01-01","Details","Dead"
"69",15,"Forest Giant","Keepio","255,000","seed","2011-08-01","Details","Dead"
"70",16,"The Brandery","Keepio","255,000","seed","2011-08-01","Details","Dead"
"71",17,"CincyTech","VenueAgent","190,000","seed","2011-10-06","Details",""
"72",18,"Jim Patterson","FlightCar","590,000","seed","2013-02-15","Details","Exited"
"73",19,"Danhua Capital","FlightCar","20,718,608","venture","2015-10-02","Details","Exited"
"74",20,"SoftBank Capital","FlightCar","5,600,000","venture","2013-04-16","Details","Exited"
"75",21,"Drummond Road Capital","Pingage","800,000","seed","2013-05-20","Details",""
"76",22,"Horizons Ventures","Bitcasa","7,000,000","venture","2012-06-20","Details","Dead"
"77",23,"CrunchFund","Bitcasa","7,000,000","venture","2012-06-20","Details","Dead"
"78",24,"Hyde Park Venture Partners","Pingage","3,100,000","venture","2014-01-21","Details",""
"79",25,"Anibal Ituarte","Off Track Planet","200,000","seed","2011-07-05","Details",""
"80",26,"CincyTech","VenturePax","200,000","seed","2011-05-01","Details",""
"81",27,"Tencent Holdings","FlightCar","20,718,608","venture","2015-10-02","Details","Exited"
"82",28,"The Brandery","HireWheel","20,000","seed","2014-07-18","Details",""
"83",29,"The Brandery","Dwllr","20,000","venture","2013-06-25","Details",""
"84",30,"Northwestern Capital","Crowdhall","700,000","seed","2013-05-09","Details","Dead"
"85",31,"Samsung Ventures","Bitcasa","7,000,000","venture","2012-06-20","Details","Dead"
"86",32,"New Highlands Ventures","FlightCar","20,718,608","venture","2015-10-02","Details","Exited"
"87",33,"CincyTech","RoadTrippers","250,000","seed","2012-06-11","Details",""
"88",34,"CMU OFEF","popAD","180,000","seed","2014-07-15","Details",""
"89",35,"Drive Capital","RoadTrippers","2,500,000","venture","2013-08-12","Details",""
"90",36,"Trevor Wright","Strap","1,200,000","seed","2014-12-02","Details",""
"91",37,"The Brandery","ChoreMonster","25,000","seed","2011-08-01","Details",""
"92",38,"Tony Alexander","RoadTrippers","250,000","seed","2012-06-11","Details",""
"93",39,"TEEC Angel Fund","FlightCar","590,000","seed","2013-02-15","Details","Exited"
"94",40,"CincyTech","Pingage","3,100,000","venture","2014-01-21","Details",""
"95",41,"Vine St. Ventures","Crowdhall","700,000","seed","2013-05-09","Details","Dead"
"96",42,"The Brandery","VenturePax","50,000","seed","2011-08-01","Details",""
"97",43,"Ludlow Ventures","RoadTrippers","250,000","seed","2012-06-11","Details",""
"98",44,"Wendy Lea","Strap","1,200,000","seed","2014-12-02","Details",""
"99",45,"Origin Ventures","Pingage","3,100,000","venture","2014-01-21","Details",""
