"","V1","V2","V3","V4","V5","V6","V7","V8"
"1",1,"AngelPad","RolePoint","5,000,000","seed","2013-01-01","Details",NA
"2",1,"Techstars","Good.co","1,450,000","seed","2013-11-12","Details",NA
"3",2,"Techstars","Good.co","750,000","seed","2014-05-01","Details",NA
