"","V1","V2","V3","V4","V5","V6","V7","V8"
"1",1,"gener8tor","Beekeeper Data","20,000","seed","2014-07-18","Details",""
"2",2,"gener8tor","Pinpoint Software","300,000","angel","2012-05-01","Details",""
"3",3,"gener8tor","OpenHomes","20,000","seed","2013-05-31","Details",""
"4",4,"gener8tor","EatStreet","125,000","seed","2012-06-04","Details",""
"5",5,"gener8tor","Passage","70,000","seed","2015-02-06","Details",""
"6",6,"gener8tor","WeMontage","310,000","seed","2013-08-22","Details",""
"7",7,"500startups","MailLift","20,000","seed","2013-05-31","Details",""
"8",8,"gener8tor","MobileIgniter","243,000","convertible_note","2013-03-31","Details",""
"9",9,"gener8tor","OpenHomes","185,000","seed","2013-12-20","Details",""
"10",10,"gener8tor","Player's Health","1,000,000","seed","2015-06-06","Details",""
"11",11,"gener8tor","LivBlends","745,000","seed","2014-05-28","Details",""
"12",12,"gener8tor","Catalyze","20,000","seed","2013-05-31","Details",""
"13",13,"gener8tor","DineInTime","20,000","seed","2013-01-04","Details",""
"14",14,"gener8tor","The Good Jobs","18,000","seed","2012-06-04","Details",""
"15",15,"gener8tor","ReviewTrackers","2,000,000","seed","2014-06-17","Details",""
"16",16,"gener8tor","ABODO","20,000","seed","2013-01-04","Details",""
"17",17,"gener8tor","ABODO","325,000","seed","2013-05-17","Details",""
"18",18,"gener8tor","Pinpoint Software","18,000","seed","2011-06-04","Details",""
"19",19,"gener8tor","Zero Locus","20,000","seed","2013-01-04","Details",""
"20",20,"gener8tor","Driblet Labs","20,000","seed","2014-01-02","Details",""
"21",21,"gener8tor","Quietyme","20,000","seed","2013-01-04","Details",""
"22",22,"gener8tor","Quietyme","300,000","seed","2013-08-21","Details",""
"23",23,"Bizdom","Passage","70,000","seed","2015-02-06","Details",""
"24",24,"gener8tor","Men's Style Lab","20,000","seed","2014-01-02","Details",""
"25",25,"gener8tor","Understory","18,000","seed","2012-06-01","Details",""
"26",26,"500startups","MailLift","70,000","venture","2013-07-25","Details",""
"27",27,"gener8tor","HITLIST","20,000","seed","2014-07-18","Details",""
"28",28,"gener8tor","MobileIgniter","18,000","seed","2012-06-04","Details",""
"29",29,"gener8tor","Docalytics","540,000","seed","2013-12-09","Details","Exited"
"30",30,"gener8tor","Project Foundry","150,000","seed","2014-02-03","Details",""
"31",31,"gener8tor","Scanalytics","500,000","seed","2013-07-07","Details",""
"32",32,"gener8tor","Catalyze","2,300,000","venture","2013-11-07","Details",""
"33",33,"gener8tor","GrocerKey","20,000","seed","2015-02-06","Details",""
"34",34,"gener8tor","Scanalytics","20,000","seed","2013-01-04","Details",""
"35",35,"gener8tor","Men's Style Lab","1,100,000","convertible_note","2014-12-01","Details",""
"36",36,"gener8tor","ReviewTrackers","20,000","seed","2014-01-02","Details",""
"37",37,"gener8tor","AltusCampus","20,000","seed","2015-02-06","Details",""
"38",38,"gener8tor","Swapferit","18,000","seed","2012-06-04","Details",""
"39",39,"gener8tor","AltusCampus","624,234","seed","2015-09-17","Details",""
"40",40,"gener8tor","Men's Style Lab","750,000","angel","2014-09-01","Details",""
"41",41,"gener8tor","Optyn","100,000","seed","2013-12-01","Details","Exited"
"42",42,"gener8tor","Docalytics","20,000","seed","2013-05-31","Details","Exited"
"43",43,"gener8tor","Carson Life","285,000","seed","2015-02-06","Details",""
"44",44,"gener8tor","Optyn","20,000","seed","2013-05-31","Details","Exited"
"45",45,"gener8tor","GrocerKey","690,000","seed","2015-05-27","Details",""
"46",46,"gener8tor","needls.","784,500","seed","2015-11-24","Details",""
"47",47,"gener8tor","Carson Life","751,284","seed","2015-07-03","Details",""
"48",1,"Corey Ferengul","Player's Health","1,000,000","seed","2015-06-06","Details",""
"49",2,"gener8tor","Beekeeper Data","20,000","seed","2014-07-18","Details",""
"50",3,"gener8tor","Pinpoint Software","300,000","angel","2012-05-01","Details",""
"51",4,"Wisconsin Investment Partners","LivBlends","745,000","seed","2014-05-28","Details",""
"52",5,"True Ventures","Understory","1,900,000","seed","2014-04-30","Details",""
"53",6,"Scrum Ventures","LivBlends","","seed","2014-09-30","Details",""
"54",7,"True Ventures","Understory","7,498,498","venture","2016-02-02","Details",""
"55",8,"gener8tor","OpenHomes","20,000","seed","2013-05-31","Details",""
"56",9,"gener8tor","EatStreet","125,000","seed","2012-06-04","Details",""
"57",10,"Great Oaks Venture Capital","EatStreet","10,000,000","venture","2014-10-07","Details",""
"58",11,"Wisconsin Investment Partners","Beekeeper Data","560,000","seed","2015-11-09","Details",""
"59",12,"RRE Ventures","Understory","7,498,498","venture","2016-02-02","Details",""
"60",13,"gener8tor","Passage","70,000","seed","2015-02-06","Details",""
"61",14,"CSA Partners LLC","EatStreet","10,000,000","venture","2014-10-07","Details",""
"62",15,"Square 1 Bank","ReviewTrackers","","debt_financing","2016-07-20","Details",""
"63",16,"Right Side Capital Management","Passage","750,000","venture","2016-05-26","Details",""
"64",17,"4490 Ventures","Understory","7,498,498","venture","2016-02-02","Details",""
"65",18,"gener8tor","WeMontage","310,000","seed","2013-08-22","Details",""
"66",19,"SymphonyAlpha Ventures","ReviewTrackers","2,000,000","seed","2014-06-17","Details",""
"67",20,"Stage 1 Ventures","LivBlends","745,000","seed","2014-05-28","Details",""
"68",21,"Serra Ventures","Beekeeper Data","560,000","seed","2015-11-09","Details",""
"69",22,"Independence Equity","EatStreet","2,000,000","venture","2013-02-26","Details",""
"70",23,"Golden Angels Investors","needls.","784,500","seed","2015-11-24","Details",""
"71",24,"Healthbox","Quietyme","","seed","2013-11-20","Details",""
"72",25,"Great Oaks Venture Capital","MobileIgniter","243,000","convertible_note","2013-03-31","Details",""
"73",26,"gener8tor","MobileIgniter","243,000","convertible_note","2013-03-31","Details",""
"74",27,"CSA Partners LLC","Understory","7,498,498","venture","2016-02-02","Details",""
"75",28,"gener8tor","OpenHomes","185,000","seed","2013-12-20","Details",""
"76",29,"Nesnah Ventures","Pinpoint Software","250,000","angel","2013-05-01","Details",""
"77",30,"gener8tor","Player's Health","1,000,000","seed","2015-06-06","Details",""
"78",31,"GCI Capital Co., Ltd.","EatStreet","15,000,000","venture","2015-12-03","Details",""
"79",32,"Monty Schmidt","LivBlends","745,000","seed","2014-05-28","Details",""
"80",33,"Jeff Rusinow","ReviewTrackers","2,000,000","seed","2014-06-17","Details",""
"81",34,"Eric Lorenz","LivBlends","745,000","seed","2014-05-28","Details",""
"82",35,"Anne Nimke","The Good Jobs","165,000","convertible_note","2015-07-15","Details",""
"83",36,"Mark Plunkett","LivBlends","745,000","seed","2014-05-28","Details",""
"84",37,"Cornerstone Angels","EatStreet","10,000,000","venture","2014-10-07","Details",""
"85",38,"Great Oaks Venture Capital","EatStreet","2,000,000","venture","2013-02-26","Details",""
"86",39,"gener8tor","LivBlends","745,000","seed","2014-05-28","Details",""
"87",40,"gener8tor","Catalyze","20,000","seed","2013-05-31","Details",""
"88",41,"VTF Capital (fka VegasTechFund)","Understory","1,900,000","seed","2014-04-30","Details",""
"89",42,"gener8tor","DineInTime","20,000","seed","2013-01-04","Details",""
"90",43,"gener8tor","The Good Jobs","18,000","seed","2012-06-04","Details",""
"91",44,"Whitewater Bancorp","Pinpoint Software","250,000","angel","2013-05-01","Details",""
"92",45,"Jeff Rusinow","Men's Style Lab","1,100,000","convertible_note","2014-12-01","Details",""
"93",46,"gener8tor","ReviewTrackers","2,000,000","seed","2014-06-17","Details",""
"94",47,"Rajiv Kochar","LivBlends","745,000","seed","2014-05-28","Details",""
"95",48,"Chicago Ventures","Catalyze","2,300,000","venture","2013-11-07","Details",""
"96",49,"QueensBridge Venture Partners","LivBlends","","seed","2014-09-30","Details",""
"97",50,"Lewis & Clark Ventures","Catalyze","6,500,000","venture","2016-09-21","Details",""
"98",51,"Krishna K. Gupta","LivBlends","745,000","seed","2014-05-28","Details",""
"99",52,"gener8tor","ABODO","20,000","seed","2013-01-04","Details",""
"100",53,"gener8tor","ABODO","325,000","seed","2013-05-17","Details",""
"101",54,"Paul Jones","LivBlends","745,000","seed","2014-05-28","Details",""
"102",55,"Baird Capital","Catalyze","2,300,000","venture","2013-11-07","Details",""
"103",56,"gener8tor","Pinpoint Software","18,000","seed","2011-06-04","Details",""
"104",57,"Angels on the Water","Catalyze","2,300,000","venture","2013-11-07","Details",""
"105",58,"Dundee Venture Capital","ABODO","923,000","venture","2015-04-27","Details",""
"106",59,"Angels on the Water","The Good Jobs","165,000","convertible_note","2015-07-15","Details",""
"107",60,"Jeff Rusinow","LivBlends","745,000","seed","2014-05-28","Details",""
"108",61,"Nanon de Gaspe Beaubien-Mattrick","LivBlends","745,000","seed","2014-05-28","Details",""
"109",62,"Warhawk Entrepreneurial Fund","Pinpoint Software","300,000","angel","2012-05-01","Details",""
"110",63,"Ethan Anderson","LivBlends","745,000","seed","2014-05-28","Details",""
"111",64,"gener8tor","Zero Locus","20,000","seed","2013-01-04","Details",""
"112",65,"gener8tor","Driblet Labs","20,000","seed","2014-01-02","Details",""
"113",66,"Michael Dornbrook","LivBlends","745,000","seed","2014-05-28","Details",""
"114",67,"gener8tor","Quietyme","20,000","seed","2013-01-04","Details",""
"115",68,"gener8tor","Quietyme","300,000","seed","2013-08-21","Details",""
"116",69,"4490 Ventures","EatStreet","10,000,000","venture","2014-10-07","Details",""
"117",70,"gener8tor","Men's Style Lab","20,000","seed","2014-01-02","Details",""
"118",71,"BrightStar Wisconsin Foundation","Beekeeper Data","560,000","seed","2015-11-09","Details",""
"119",72,"SK Ventures","Understory","7,498,498","venture","2016-02-02","Details",""
"120",73,"RRE Ventures","Understory","1,900,000","seed","2014-04-30","Details",""
"121",74,"gener8tor","Understory","18,000","seed","2012-06-01","Details",""
"122",75,"CSA Partners LLC","Docalytics","540,000","seed","2013-12-09","Details","Exited"
"123",76,"gener8tor","HITLIST","20,000","seed","2014-07-18","Details",""
"124",77,"Whitewater CDA","Pinpoint Software","10,000","grant","2013-02-05","Details",""
"125",78,"Wisconsin Investment Partners","Pinpoint Software","250,000","angel","2013-05-01","Details",""
"126",79,"Confluence Capital","Docalytics","540,000","seed","2013-12-09","Details","Exited"
"127",80,"State of Wisconsin Investment Board","EatStreet","15,000,000","venture","2015-12-03","Details",""
"128",81,"gener8tor","MobileIgniter","18,000","seed","2012-06-04","Details",""
"129",82,"gener8tor","Docalytics","540,000","seed","2013-12-09","Details","Exited"
"130",83,"Tycoons Venture Capital","Docalytics","20,000","seed","2013-05-31","Details","Exited"
"131",84,"Bolt","Understory","50,000","seed","2013-07-01","Details",""
"132",85,"gener8tor","Project Foundry","150,000","seed","2014-02-03","Details",""
"133",86,"4490 Ventures","ABODO","1,250,000","venture","2014-07-30","Details",""
"134",87,"CSA Partners LLC","ReviewTrackers","2,000,000","seed","2014-06-17","Details",""
"135",88,"BrightStar Wisconsin Foundation","The Good Jobs","165,000","convertible_note","2015-07-15","Details",""
"136",89,"American Family Ventures","ABODO","4,800,000","venture","2016-06-16","Details",""
"137",90,"SeedInvest","Catalyze","20,000","seed","2013-05-31","Details",""
"138",91,"Wisconsin Economic Development Corporation (WEDC)","Scanalytics","200,000","debt_financing","2017-03-14","Details",""
"139",92,"4490 Ventures","ABODO","4,800,000","venture","2016-06-16","Details",""
"140",93,"Jumpstart Ventures","Catalyze","2,300,000","venture","2013-11-07","Details",""
"141",94,"Gabe Turner","LivBlends","745,000","seed","2014-05-28","Details",""
"142",95,"Arthur Ventures","Catalyze","2,300,000","venture","2013-11-07","Details",""
"143",96,"gener8tor","Scanalytics","500,000","seed","2013-07-07","Details",""
"144",97,"gener8tor","Catalyze","2,300,000","venture","2013-11-07","Details",""
"145",98,"CSA Partners LLC","Scanalytics","500,000","seed","2013-07-07","Details",""
