"","V1","V2","V3","V4","V5","V6","V7","V8"
"1",1,"500startups","eTobb","150,000","seed","2013-12-16","Details",NA
"2",2,"500startups","Tamatem","450,000","seed","2014-06-10","Details",NA
"3",3,"500startups","Dakwak","600,000","seed","2013-05-01","Details",NA
