"","V1","V2","V3","V4","V5","V6","V7","V8"
"1",1,"Techstars","Zagster","1,100,000","seed","2012-10-18","Details",NA
"2",1,"ImpactEngine","ThinkCERCA","3,200,000","venture","2015-03-11","Details",NA
"3",2,"Techstars","Help Scout","435,000","seed","2011-10-08","Details",NA
