"","V1","V2","V3","V4","V5","V6","V7","V8"
"1",1,"Y Combinator","Anyperk","1,400,000","venture","2013-03-11","Details",NA
"2",1,"500startups","hapyrus","680,000","seed","2011-09-30","Details",NA
"3",2,"500startups","hapyrus","925,000","venture","2013-06-01","Details",NA
