"","V1","V2","V3","V4","V5","V6","V7","V8"
"1",1,"Amplify.LA","Battlefy","1,300,000","seed","2014-01-14","Details",""
"2",2,"Y Combinator","Prizeo","2,500,000","seed","2013-06-06","Details",""
"3",3,"Amplify.LA","AlphaDraft","5,000,000","seed","2015-05-19","Details","Exited"
"4",1,"Y Combinator","Women.com","1,750,000","seed","2014-08-01","Details",NA
"5",2,"DreamIT Ventures","Meerkat","14,000,000","venture","2015-03-27","Details",NA
"6",3,"Techstars","ClassPass","12,000,000","venture","2014-09-17","Details",NA
"7",4,"Y Combinator","Heap Analytics","2,000,000","convertible_note","2013-08-27","Details",NA
