"","V1","V2","V3","V4","V5","V6","V7","V8"
"1",1,"Techstars","Fashion Project","7,200,000","venture","2015-01-29","Details",NA
"2",2,"Techstars","Fashion Project","4,600,000","venture","2013-04-09","Details",NA
"3",1,"Techstars","Lua Technologies","7,500,000","venture","2014-05-28","Details",NA
