"","V1","V2","V3","V4","V5","V6","V7","V8"
"1",1,"Techstars","Nuerala","14,000,000","venture","2017-01-17","Details",NA
"2",1,"Techstars","Infinit","1,800,000","seed","2014-05-28","Details","Exited"
