"","V1","V2","V3","V4","V5","V6","V7","V8"
"1",1,"The Brandery","Pingage","800,000","seed","2013-05-20","Details",NA
"2",2,"The Brandery","Pingage","3,100,000","venture","2014-01-21","Details",NA
"3",3,"The Brandery","Pingage","600,000","seed","2013-02-01","Details",NA
"4",1,"Flashstarts","Trailhead CFR now Complion","1,225,661","venture","2015-02-10","Details",NA
