"","V1","V2","V3","V4","V5","V6","V7","V8"
"1",1,"Techstars","SalesLoft","14,500,000","venture","2017-01-23","Details",NA
"2",2,"Techstars","SalesLoft","800,000","seed","2014-08-14","Details",NA
