"","V1","V2","V3","V4","V5","V6","V7","V8"
"1",1,"500startups","Oddup","1,000,000","seed","2015-11-29","Details",NA
"2",2,"500startups","Oddup","6,000,000","venture","2017-04-26","Details",NA
"3",3,"500startups","Sourceasy","1,330,000","seed","2016-08-31","Details",NA
