"","V1","V2","V3","V4","V5","V6","V7","V8"
"1",1,"Techstars","Zipline","25,000,000","venture","2016-11-09","Details",NA
"2",2,"Y Combinator","CrowdAI","2,000,000","seed","2017-01-05","Details",NA
"3",3,"Techstars","Zipline","19,000,000","venture","2016-10-31","Details",NA
