"","V1","V2","V3","V4","V5","V6","V7","V8"
"1",1,"Nxtp.labs","WeHostels","1,200,000","seed","2012-03-18","Details","Exited"
"2",1,"500startups","Misterbnb","8,500,000","venture","2017-06-06","Details",""
"3",2,"Springboard","Hassle.com (prev. Teddle)","6,000,000","venture","2014-05-08","Details","Exited"
