"","V1","V2","V3","V4","V5","V6","V7","V8"
"1",1,"Betaspring","Moveable Code","","seed","2009-01-01","Details","Dead"
"2",2,"autoXLR8R","Graphenics","745,000","grant","2013-09-20","Details",""
"3",3,"Mergelane","BallotReady","50,000","grant","2015-06-15","Details",""
"4",4,"Blueprint Health","Moving Analytics","50,000","seed","2013-06-01","Details",""
"5",1,"Betaspring","121Nexus","150,000","grant","2013-07-01","Details",NA
"6",2,"Betaspring","121Nexus","30,000","grant","2014-01-01","Details",NA
