"","V1","V2","V3","V4","V5","V6","V7","V8"
"1",1,"Mucker Lab","Younity","3,540,000","seed","2013-08-12","Details",NA
"2",1,"Amplify.LA","Look.io","","seed","2012-01-01","Details","Exited"
"3",2,"Amplify.LA","Invested.in","830,000","seed","2012-11-01","Details",""
