"","V1","V2","V3","V4","V5","V6","V7","V8"
"1",1,"The Alchemist Accelerator","MoEngage","4,250,000","venture","2015-09-14","Details",NA
"2",2,"Y Combinator","Supr Daily","","seed","2016-12-21","Details",NA
