"","V1","V2","V3","V4","V5","V6","V7","V8"
"1",1,"Y Combinator","GroupAhead","875,000","seed","2015-03-23","Details",NA
"2",2,"500startups","LawTrades","1,800,000","seed","2016-12-14","Details",NA
"3",3,"Y Combinator","Multiply Labs","2,700,000","venture","2017-05-02","Details",NA
"4",4,"Y Combinator","Lollicam","2,000,000","seed","2016-06-01","Details",NA
"5",5,"RockHealth","Sano Intelligence","15,250,000","seed","2015-06-19","Details",NA
"6",6,"RockHealth","Sano Intelligence","15,250,000","seed","2015-06-19","Details",NA
"7",1,"FounderFuel","OpenCare","1,500,000","seed","2013-08-29","Details",NA
