"","V1","V2","V3","V4","V5","V6","V7","V8"
"1",1,"Y Combinator","Apozy","","seed","2014-02-01","Details",NA
"2",2,"Techstars","True Facet","4,310,000","seed","2014-08-01","Details",NA
