"","V1","V2","V3","V4","V5","V6","V7","V8"
"1",1,"Y Combinator","Arthena","1,200,000","seed","2014-07-11","Details",NA
"2",1,"500startups","Kickfolio","1,075,000","seed","2013-05-21","Details",NA
