"","V1","V2","V3","V4","V5","V6","V7","V8"
"1",1,"Y Combinator","MailTime","41,250","grant","2013-09-30","Details",NA
"2",1,"Y Combinator","TeamNote","41,250","undisclosed","2015-08-01","Details",NA
"3",2,"500startups","Shopline","41,250","undisclosed","2014-07-01","Details",NA
